1311.5,220.0
1310.5,221.0
1308.5,220.5
1308.5,224.0
1308.5,225.0
1308.5,225.0
1307.5,225.0
1305.5,226.0
1307.5,227.0
1304.5,226.0
1305.5,228.0
1302.5,228.0
1303.5,228.0
1302.5,229.0
1302.5,230.0
1301.5,231.0
1301.5,231.0
1300.5,231.0
1298.5,230.0
1298.5,232.0
1297.5,232.0
1295.5,232.0
1295.5,232.0
1293.5,232.0
1294.5,231.0
1293.5,231.0
1291.5,231.0
1290.5,231.0
1288.5,231.0
1287.5,230.0
1286.5,229.0
1284.5,229.0
1283.5,229.0
1281.5,229.0
1280.5,230.0
1279.5,230.0
1277.5,230.0
1277.5,228.0
1276.5,227.0
1274.5,226.0
1273.5,226.0
1271.5,226.0
1270.5,226.0
1268.5,225.0
1267.5,225.0
1266.5,224.0
1265.5,224.5
1264.5,224.5
1263.5,224.5
1262.5,223.5
1262.5,223.5
1262.5,224.5
1261.5,222.5
1260.5,223.0
1260.5,223.0
1259.5,223.0
1258.5,222.0
1258.5,222.0
1257.5,222.0
1257.5,221.0
1256.5,221.0
1255.5,220.0
1254.5,219.0
1254.5,219.0
1253.5,219.0
1253.5,219.0
1252.5,217.0
1252.5,216.0
1252.5,215.0
1251.5,215.0
1250.5,213.0
1251.5,211.0
1251.5,211.5
1251.5,210.5
1251.5,210.5
1251.5,210.5
1252.5,209.5
1251.5,207.5
1251.5,206.5
1251.5,204.5
1250.5,203.5
1249.5,203.5
1248.5,203.5
1249.5,201.5
1248.5,201.5
1249.5,198.5
1249.5,197.5
1249.5,195.5
1248.5,194.5
1248.5,194.5
1248.5,193.5
1249.5,192.5
1249.5,191.5
1249.5,191.5
1249.5,191.5
1250.5,190.5
1249.5,189.5
1251.5,188.5
1250.5,188.5
1251.5,187.5
1251.5,187.5
1251.5,186.5
1251.5,184.5
1251.5,184.5
1252.5,183.5
1252.5,183.5
1253.5,182.5
1254.5,181.5
1256.5,181.5
1257.5,182.5
1257.5,181.5
1258.5,179.5
1257.5,178.5
1259.5,177.5
1260.5,176.5
1262.5,176.5
1264.5,176.5
1266.5,175.5
1267.5,175.5
1268.5,174.5
1267.5,174.5
1269.5,173.5
1270.5,172.5
1270.5,170.5
1271.5,170.5
1274.5,170.5
1275.5,171.5
1277.5,171.5
1278.5,171.5
1280.5,171.5
1282.5,171.5
1283.5,171.5
1283.5,171.5
1283.5,171.5
1284.5,172.5
1285.5,173.5
1287.5,173.5
1289.5,173.5
1290.5,175.0
1292.5,174.0
1294.5,174.0
1295.5,174.0
1295.5,174.0
1296.5,175.0
1297.5,175.0
1298.5,176.0
1301.5,176.0
1302.5,177.0
1302.5,177.0
1302.5,178.0
1303.5,179.0
1304.5,180.0
1305.5,181.0
1306.5,181.0
1307.5,181.0
1307.5,182.0
1307.5,183.0
1308.5,183.0
1309.5,183.0
1310.5,184.0
1311.5,185.0
1313.5,186.0
1314.5,188.0
1314.5,189.0
1315.5,190.0
1315.5,192.0
1314.5,192.0
1315.5,193.0
1316.5,194.0
1316.5,194.0
1316.5,194.0
1316.5,195.0
1316.5,195.0
1316.5,196.0
1316.5,196.0
1316.5,196.0
1316.5,196.0
1316.5,195.0
1316.5,196.0
1316.5,196.0
1316.5,195.0
1316.5,195.0
1316.5,195.0
1316.5,195.0
1316.5,195.0
1316.5,196.0
1317.5,196.0
1317.5,196.0
1317.5,196.0
1316.5,196.0
1316.5,196.0
1316.5,196.0
1316.5,196.0
1316.5,195.0
1316.5,196.0
1316.5,196.0
1316.5,196.0
1316.5,196.0
1316.5,196.0
1315.5,196.0
1316.5,195.0
1316.5,196.0
1316.5,196.0
1316.5,196.0
1316.5,196.0
1316.5,196.0
1316.5,196.0
1316.5,196.0
1316.5,196.0
1315.5,196.0
1316.5,196.0
1316.5,196.0
1316.5,196.0
1316.5,196.0
1316.5,196.0
1316.5,196.0
1316.5,196.0
1316.5,196.0
1316.5,196.0
1316.5,196.0
1316.5,197.0
1316.5,196.0
1316.5,196.0
1316.5,196.0
1316.5,197.0
1316.5,196.0
1316.5,196.0
1316.5,196.0
1316.5,196.0
1316.5,197.0
1316.5,196.0
1316.5,196.0
1316.5,197.0
1316.5,196.0
1316.5,196.0
1316.5,197.0
1316.5,196.0
1316.5,196.0
1316.5,196.0
1316.5,197.0
1316.5,197.0
1316.5,196.0
1316.5,196.0
1316.5,196.0
1316.5,197.0
1316.5,196.0
1316.5,196.0
1316.5,196.0
1316.5,196.0
1316.5,197.0
1316.5,197.0
1316.5,197.0
1316.5,197.0
1316.5,197.0
1316.5,197.0
1316.5,197.0
1316.5,197.0
1316.5,197.0
1316.5,197.0
1316.5,197.0
1315.5,197.0
1316.5,197.0
1316.5,197.5
1315.5,197.0
1316.5,197.0
1316.5,197.0
1315.5,197.0
1316.5,197.0
1316.5,198.0
1315.5,197.5
1315.5,197.5
1315.5,197.5
1315.5,197.0
1315.5,197.0
1316.5,197.0
1316.5,197.0
1315.5,197.5
1315.5,197.0
1316.5,197.0
1316.5,197.5
1315.5,197.5
1315.5,197.5
1315.5,197.5
1315.5,197.5
1315.5,197.5
1315.5,197.5
1315.5,197.5
1315.5,197.5
1315.5,197.5
1315.5,197.5
1315.5,197.5
1315.5,197.5
1315.5,197.5
1315.5,197.5
1315.5,197.5
1315.5,197.5
1315.5,197.5
1315.5,197.5
1315.5,197.5
1315.5,198.5
1315.5,198.5
1315.5,197.5
1315.5,197.5
1315.5,198.5
1315.5,198.5
1315.5,197.5
1315.5,198.5
1315.5,197.5
1315.5,198.5
1315.5,198.5
1315.5,198.5
1315.5,197.5
1315.5,198.5
1315.5,198.5
1315.5,198.5
1315.5,198.5
1315.5,198.5
1315.5,198.5
1315.5,198.5
1315.5,197.5
1315.5,198.5
1315.5,198.5
1315.5,198.5
1315.5,198.5
1315.5,198.5
1315.5,198.5
1315.5,198.5
1315.5,198.5
1315.5,198.5
1315.5,198.5
1315.5,198.5
1315.5,198.0
1315.5,197.5
1315.5,198.5
1315.5,198.5
1315.5,198.5
1315.5,198.5
1315.5,198.5
1315.5,198.0
1315.5,198.5
1315.5,198.5
1315.5,198.5
1315.5,198.0
1315.5,198.5
1315.5,198.5
1315.5,198.5
1315.5,198.5
1315.5,198.5
1315.5,198.5
1315.5,198.5
1315.5,198.5
1315.5,198.5
1315.5,198.5
1315.5,198.5
1315.5,199.5
1315.5,199.5
1315.5,198.5
1315.5,199.5
1315.5,199.5
1315.5,198.5
1315.5,199.5
1315.5,199.5
1315.5,198.5
1315.5,199.5
1315.5,199.5
1315.5,198.5
1316.5,199.5
1316.5,199.5
1316.5,199.0
1316.5,199.0
1316.5,198.5
1316.5,199.0
1316.5,198.5
1316.5,199.0
1316.5,198.5
1316.5,199.0
1316.5,199.0
1316.5,199.0
1316.5,198.5
1316.5,199.5
1316.5,199.0
1316.5,199.0
1316.5,198.5
1316.5,199.0
1316.5,198.5
1316.5,199.0
1316.5,198.5
1316.5,199.0
1316.5,199.0
1316.5,198.5
1316.5,199.0
1316.5,199.0
1316.5,199.0
1316.5,199.0
1316.5,199.0
1316.5,199.0
1316.5,199.0
1316.5,199.0
1316.5,199.0
1316.5,199.0
1316.5,199.0
1316.5,199.0
1316.5,199.0
1316.5,199.0
1316.5,199.0
1316.5,199.0
1316.5,199.0
1316.5,199.0
1316.5,200.0
1316.5,198.5
1316.5,200.0
1316.5,199.0
1316.5,199.0
1316.5,198.5
1316.5,200.0
1316.5,199.5
1316.5,199.0
1316.5,198.5
1316.5,200.0
1316.5,199.0
1316.5,200.0
1316.5,199.0
1316.5,199.0
1316.5,198.5
1316.5,200.0
1315.5,199.5
1316.5,199.5
1316.5,199.0
1316.5,199.5
1316.5,200.0
1316.5,199.0
1316.5,199.5
1316.5,200.0
1316.5,199.0
1316.5,199.5
1316.5,200.0
1316.5,200.0
1316.5,199.0
1316.5,199.0
1316.5,199.0
1316.5,199.0
1316.5,200.0
1316.5,199.0
1316.5,199.0
1317.5,199.0
1317.5,200.0
1316.5,200.0
1316.5,199.0
1316.5,199.0
1316.5,199.0
1317.5,200.0
1316.5,200.0
1316.5,200.0
1316.5,199.0
1317.5,199.0
1317.5,199.0
1316.5,199.0
1316.5,199.0
1317.5,199.0
1317.5,200.0
1316.5,200.0
1316.5,199.0
1317.5,199.0
1317.5,200.0
1316.5,200.0
1317.5,199.0
1317.5,199.0
1317.5,199.0
1316.5,199.0
1316.5,199.0
1316.5,199.0
1316.5,199.0
1317.5,200.0
1316.5,200.0
1316.5,200.0
1316.5,200.0
1316.5,200.0
1317.5,200.0
1317.5,200.0
1316.5,200.0
1317.5,200.0
1317.5,200.0
1316.5,200.0
1317.5,200.0
1317.5,200.0
1316.5,200.0
1317.5,200.0
1317.5,200.0
1316.5,200.0
1317.5,200.0
1316.5,200.0
1316.5,200.0
1317.5,200.0
1317.5,200.0
1319.5,202.0
1319.5,203.5
1320.5,204.5
1319.5,203.0
1320.5,202.5
1319.5,202.0
1319.5,202.0
1319.5,201.5
1318.5,201.5
1318.5,201.5
1318.5,201.5
1318.5,201.5
1318.5,201.5
1318.5,201.5
1318.5,201.5
1318.5,200.5
1319.5,201.5
1319.5,201.5
1318.5,201.5
1318.5,201.5
1319.5,201.5
1319.5,201.5
1319.5,201.5
1319.5,201.5
1318.5,201.5
1318.5,201.5
1319.5,201.5
1319.5,201.5
1318.5,201.5
1319.5,201.5
1319.5,201.5
1318.5,201.5
1319.5,201.5
1318.5,201.5
1318.5,201.5
1319.5,201.5
1319.5,201.5
1319.5,201.5
1318.5,201.5
1318.5,201.5
1319.5,201.5
1319.5,201.5
1319.5,201.5
1319.5,201.5
1320.5,201.5
1323.5,201.0
1326.5,201.0
1329.5,200.5
1334.5,201.0
1337.5,201.0
1342.5,201.0
1345.5,201.0
1348.5,201.5
1352.5,200.5
1356.5,201.0
1360.5,201.0
1364.5,202.0
1368.5,202.0
1371.5,202.0
1375.5,202.0
1378.5,203.0
1382.5,203.0
1386.5,204.0
1390.5,205.0
1394.5,205.0
1398.5,205.0
1402.5,206.0
1406.5,206.0
1409.5,206.0
1413.5,207.0
1417.5,208.0
1421.5,208.0
1425.5,209.0
1429.5,209.0
1433.5,210.0
1436.5,210.0
1440.5,210.0
1444.5,211.0
1449.5,212.0
1452.5,212.0
1456.5,212.0
1460.5,212.0
1464.5,213.0
1468.5,213.5
1472.5,215.5
1476.5,215.5
1480.5,217.5
1483.5,216.5
1488.5,218.5
1491.5,218.5
1495.5,220.5
1500.5,220.5
1504.5,222.5
1508.5,223.5
1512.5,224.5
1515.5,225.5
1520.5,226.5
1523.5,227.5
1527.5,228.5
1530.5,230.5
1534.5,231.5
1538.5,233.5
1542.5,235.5
1545.5,237.5
1549.5,238.5
1553.5,242.0
1557.5,243.0
1561.5,245.0
1565.5,247.0
1568.5,249.0
1572.5,251.0
1575.5,254.0
1578.5,257.0
1581.5,260.0
1584.5,261.5
1587.5,264.5
1590.5,268.5
1592.5,269.5
1597.5,273.5
1599.5,275.5
1602.5,277.5
1606.5,280.5
1608.5,283.5
1612.5,286.5
1615.5,288.5
1619.5,292.5
1621.5,293.5
1624.5,296.5
1626.5,299.5
1631.5,304.0
1632.5,306.0
1635.5,308.5
1638.5,311.5
1640.5,314.5
1643.5,318.5
1645.5,321.5
1648.5,325.5
1651.5,327.5
1653.5,331.5
1655.5,333.5
1660.5,337.0
1661.5,339.0
1665.5,344.0
1666.5,346.0
1669.5,350.0
1671.5,353.0
1674.5,357.0
1676.5,360.0
1678.5,364.0
1681.5,368.0
1683.5,372.0
1684.5,375.0
1687.5,379.0
1688.5,383.0
1689.5,386.0
1691.5,389.0
1692.5,392.0
1694.5,396.0
1697.0,399.0
1698.0,401.0
1699.0,404.0
1702.0,408.0
1703.0,411.0
1705.0,415.0
1707.0,419.0
1709.0,423.0
1711.0,427.0
1712.0,431.0
1713.0,435.0
1716.0,439.0
1718.0,442.0
1719.0,446.0
1720.0,450.0
1722.0,454.0
1723.0,458.0
1725.0,462.0
1727.0,466.0
1728.0,470.0
1730.0,473.5
1731.0,477.5
1733.5,481.5
1735.5,485.5
1736.5,488.5
1736.5,492.5
1738.5,496.5
1738.5,500.5
1738.5,503.5
1739.5,507.5
1740.5,511.5
1741.5,517.5
1743.5,520.5
1744.0,525.0
1745.0,530.0
1745.0,533.0
1745.0,537.0
1744.0,543.0
1742.5,545.5
1741.5,552.5
1741.5,555.5
1742.0,561.0
1743.0,564.0
1743.0,568.0
1744.0,573.0
1744.5,578.0
1743.5,582.0
1743.0,585.0
1742.0,588.0
1741.0,592.0
1740.5,596.0
1739.5,601.0
1738.5,605.0
1737.5,609.0
1735.5,613.0
1734.5,616.0
1733.5,620.0
1731.5,624.0
1729.5,627.0
1727.5,630.0
1726.5,634.0
1723.5,638.0
1722.0,640.0
1719.0,645.0
1717.0,648.0
1715.5,652.0
1713.5,655.0
1711.5,658.0
1708.5,662.0
1706.5,665.0
1704.5,668.0
1701.5,672.0
1701.0,675.0
1698.0,678.0
1695.0,681.0
1692.0,684.0
1689.0,688.0
1687.0,692.0
1684.0,695.0
1680.0,699.0
1677.0,702.0
1674.0,705.0
1670.0,707.0
1667.0,710.0
1664.0,713.0
1661.0,715.0
1658.0,717.0
1655.0,720.0
1652.0,722.0
1649.5,726.0
1646.5,727.0
1643.5,729.0
1640.5,731.0
1637.5,734.0
1634.5,736.0
1629.5,738.0
1626.0,741.0
1622.0,743.0
1619.0,745.0
1616.0,747.0
1612.0,749.0
1608.0,752.0
1606.0,753.0
1601.5,756.0
1598.5,758.0
1594.5,760.0
1591.5,760.0
1588.5,762.0
1583.5,763.0
1580.0,764.5
1577.0,765.5
1573.0,766.5
1569.0,769.5
1565.0,770.5
1561.0,771.5
1557.0,772.5
1554.0,773.5
1551.0,774.5
1547.0,775.5
1543.0,776.5
1539.0,777.5
1534.0,779.5
1530.0,780.5
1526.0,782.5
1522.0,783.5
1518.0,784.5
1515.0,784.5
1510.0,785.5
1506.0,786.5
1502.0,786.5
1498.0,787.5
1493.0,788.5
1489.0,788.5
1484.0,790.5
1481.0,790.5
1477.0,791.5
1472.0,792.5
1470.0,792.5
1465.0,793.5
1461.0,793.5
1457.0,794.5
1453.0,795.5
1449.0,796.5
1445.0,796.5
1440.0,797.5
1436.0,798.5
1432.0,799.5
1428.0,800.5
1424.0,800.5
1420.0,800.5
1415.0,801.5
1411.0,802.5
1407.0,803.5
1403.0,803.5
1399.0,803.5
1395.0,804.5
1391.0,805.5
1387.0,806.5
1383.0,806.5
1379.0,807.5
1375.0,808.5
1370.0,808.5
1366.0,809.5
1362.0,809.5
1358.0,810.5
1354.0,810.5
1350.0,810.5
1346.0,811.5
1342.0,811.5
1338.0,811.5
1333.0,812.5
1329.0,812.5
1325.0,812.5
1321.0,812.5
1317.0,813.5
1313.0,813.5
1308.0,813.5
1305.0,813.5
1301.0,814.5
1296.0,814.5
1293.0,814.5
1287.0,815.5
1284.0,815.5
1280.0,816.5
1275.0,816.5
1271.0,816.5
1267.0,817.5
1262.0,817.5
1259.0,817.5
1254.0,817.5
1250.0,817.5
1246.0,817.5
1242.0,818.5
1237.0,818.5
1233.0,818.5
1230.0,818.5
1225.0,819.5
1222.0,819.5
1217.0,819.5
1213.0,818.5
1208.0,820.5
1204.0,820.5
1200.0,820.5
1196.0,820.5
1193.0,820.5
1188.0,820.5
1183.0,821.5
1179.0,820.5
1176.0,821.5
1171.0,821.5
1167.0,821.5
1163.0,821.5
1158.0,821.5
1154.0,822.5
1149.0,821.5
1146.0,822.5
1141.0,822.5
1141.0,821.5
1137.0,822.5
1134.0,822.5
1129.0,822.5
1124.0,822.5
1121.0,823.5
1118.0,823.5
1115.0,824.5
1110.0,823.5
1107.0,823.5
1103.0,824.5
1098.0,824.5
1095.0,824.5
1090.0,824.5
1087.0,824.5
1082.0,825.5
1077.0,824.5
1074.0,825.5
1069.0,824.5
1065.0,825.5
1061.0,824.5
1057.0,825.5
1054.0,825.5
1049.0,826.5
1045.0,826.5
1040.0,826.5
1036.0,826.5
1033.0,826.5
1028.0,827.5
1025.0,826.5
1020.0,826.5
1016.0,826.5
1012.0,826.5
1007.0,826.5
1004.0,827.5
999.0,827.5
995.0,827.5
991.0,828.5
986.0,827.5
982.0,828.5
977.0,828.5
973.0,828.5
968.0,828.5
964.0,828.5
960.0,828.5
956.0,829.5
951.0,829.5
946.0,829.5
943.0,829.5
936.0,831.5
933.0,829.5
930.0,830.5
923.0,831.5
919.0,830.5
916.0,830.5
912.0,830.5
907.0,830.5
902.0,830.5
900.0,831.5
893.0,831.5
890.0,831.5
886.0,831.5
881.0,831.5
878.0,831.5
875.0,832.5
868.0,831.5
865.0,831.5
861.0,832.5
857.0,831.5
854.0,832.5
848.0,832.5
846.0,832.5
841.0,832.5
836.0,832.5
833.0,832.5
830.0,832.5
825.0,833.5
821.0,832.5
816.0,833.5
812.0,832.5
810.0,833.5
803.0,833.5
800.0,834.5
795.0,833.5
792.0,834.5
786.0,833.5
785.0,833.5
778.0,835.5
775.0,833.5
772.0,833.5
768.0,834.5
763.0,834.5
758.0,834.5
755.0,834.5
749.0,835.5
745.0,834.5
743.0,834.5
737.0,834.5
735.0,835.5
729.0,835.5
726.0,835.5
721.0,836.5
716.0,835.5
712.0,836.5
707.0,836.5
705.0,835.5
700.0,837.5
694.0,836.5
692.0,836.5
687.0,837.5
682.0,836.5
678.0,837.5
674.0,837.5
669.0,837.5
665.0,837.5
662.0,837.5
656.0,838.5
652.0,837.5
648.0,837.5
644.0,838.5
640.0,838.5
636.0,837.5
632.0,838.5
627.0,838.5
623.0,837.5
619.0,838.5
614.0,838.5
609.5,837.5
606.5,838.5
602.5,838.5
597.5,838.5
594.5,838.5
589.5,837.5
585.5,837.5
581.5,838.5
575.5,837.5
572.5,838.5
568.5,838.5
563.5,838.5
559.5,838.5
555.5,837.5
551.5,838.5
547.5,838.5
543.5,837.5
540.5,838.0
536.5,838.0
531.5,838.0
528.5,838.0
523.5,838.0
519.5,837.0
514.5,836.0
510.5,836.0
506.5,836.0
502.5,835.0
498.5,835.0
494.5,834.0
490.5,833.5
485.5,834.0
482.5,833.0
477.5,832.5
473.5,832.5
468.5,832.0
464.5,831.5
459.5,830.5
455.5,829.5
451.5,829.5
446.5,828.5
443.5,828.5
438.5,826.5
434.5,826.5
429.5,825.5
425.5,825.5
422.5,824.5
418.5,823.5
413.5,822.5
409.5,821.5
405.5,820.5
401.5,819.5
397.5,818.5
392.5,817.5
389.5,816.5
384.5,815.5
380.5,812.5
377.5,813.5
372.5,810.5
368.5,809.5
365.5,806.5
360.5,805.5
357.5,804.5
354.5,801.5
350.5,799.5
347.5,795.5
344.5,794.5
339.5,792.5
336.5,790.5
331.5,788.5
329.5,786.5
323.5,785.5
320.5,782.5
318.5,779.5
314.5,776.5
312.5,773.5
309.5,772.5
305.5,770.5
302.5,768.5
299.5,766.5
295.5,763.5
292.5,761.5
289.5,758.5
285.5,755.5
282.5,753.5
278.5,750.5
273.5,747.5
271.5,745.5
267.5,741.5
264.5,738.5
261.5,736.5
258.5,731.5
255.5,729.5
252.5,724.5
250.5,720.5
246.5,716.5
245.5,712.5
243.5,709.5
239.5,704.5
238.5,701.5
236.5,698.5
233.5,693.5
232.5,689.5
231.5,685.5
229.5,681.5
229.5,678.5
228.5,674.5
226.5,669.5
227.5,664.5
226.5,660.5
226.5,655.5
227.5,653.5
225.5,647.5
225.5,643.5
225.5,639.5
225.5,634.5
225.5,630.5
223.5,626.5
223.5,622.5
223.5,618.5
222.5,614.5
222.5,610.5
222.5,605.5
223.5,601.5
224.5,597.5
225.5,593.5
226.5,589.5
226.5,586.5
225.5,581.5
226.5,578.5
225.5,574.5
226.5,570.5
226.5,566.5
225.5,563.5
226.5,560.5
227.5,556.5
226.5,553.5
228.5,548.5
228.5,545.5
228.5,542.5
229.5,537.5
228.5,535.0
230.5,531.0
232.5,527.0
231.5,523.0
233.5,518.5
233.5,516.0
234.5,511.0
235.5,507.0
236.5,502.0
237.5,498.0
239.5,495.0
240.5,491.0
241.5,487.0
243.5,482.0
244.5,478.0
247.5,473.5
247.5,470.5
248.5,467.5
250.5,463.5
251.5,459.5
252.5,455.5
254.5,451.5
256.5,446.5
258.5,442.5
260.5,438.5
262.5,435.5
265.5,432.5
266.5,428.5
269.5,424.5
271.5,421.5
273.5,417.5
277.5,414.5
280.5,410.0
282.5,407.0
284.5,404.0
286.5,402.0
288.5,398.0
291.5,394.0
292.5,392.0
295.5,388.0
297.5,385.0
299.5,381.0
302.5,377.0
304.5,375.0
308.5,371.0
309.5,369.0
312.5,364.5
314.5,361.5
316.5,359.5
319.5,355.5
323.5,352.5
326.5,349.5
329.5,347.5
333.5,344.5
335.5,343.5
338.5,340.5
342.5,338.5
345.5,335.5
350.5,333.5
353.5,331.5
356.5,329.5
360.5,328.5
363.5,326.5
367.5,324.5
371.5,323.5
374.5,322.5
378.5,320.5
382.5,318.5
385.5,317.5
389.5,314.5
392.5,313.5
396.5,311.5
400.5,310.5
405.5,309.5
409.5,308.5
413.5,307.5
418.5,306.5
423.5,305.5
428.5,305.5
430.5,304.5
435.5,303.5
438.5,302.5
441.5,301.5
446.5,301.5
450.5,299.5
453.5,300.5
458.5,299.5
461.5,299.5
464.5,298.5
468.5,297.5
471.5,296.5
475.5,297.5
479.5,296.5
483.5,296.5
487.5,296.5
490.5,294.5
494.5,293.5
498.5,293.5
501.5,293.5
505.5,292.5
510.5,292.5
513.5,292.5
517.5,293.5
521.5,292.5
524.5,293.5
529.5,293.5
532.5,292.5
535.5,293.5
540.5,294.5
543.5,292.5
547.5,294.5
551.5,294.5
555.5,292.5
559.5,293.5
563.5,294.5
567.5,291.5
570.5,293.5
575.5,293.5
578.5,293.5
583.5,293.5
586.5,293.5
591.5,292.5
595.5,291.5
598.5,291.5
602.5,292.5
607.5,292.5
609.5,292.5
614.5,293.5
616.5,291.5
621.5,292.5
624.5,292.5
630.5,292.5
632.5,290.5
636.5,291.5
641.5,291.5
645.5,290.5
649.5,290.5
652.5,291.5
657.5,290.5
660.5,290.5
663.5,290.5
668.5,290.5
672.5,290.5
675.5,290.5
679.5,289.5
683.5,289.5
686.5,288.5
690.5,287.5
694.5,287.5
697.5,287.5
700.5,287.5
704.5,288.5
708.5,288.5
711.5,288.5
715.5,289.0
719.5,287.0
722.5,287.0
727.5,286.0
730.5,287.0
735.5,287.0
738.5,287.0
741.5,287.0
745.5,287.0
750.5,287.0
754.5,287.0
757.5,287.0
761.5,287.0
766.5,286.0
769.5,286.0
773.5,286.0
777.5,286.0
780.5,286.0
785.5,285.0
789.5,285.0
792.5,285.0
796.5,285.0
800.5,284.0
804.5,284.0
807.5,284.0
812.5,284.0
815.5,284.0
820.5,284.0
823.5,284.0
829.5,284.0
831.5,283.0
835.5,283.0
839.5,283.0
843.5,283.0
847.5,283.0
850.5,283.0
854.5,282.0
858.5,282.0
862.5,281.0
866.5,281.0
868.5,281.0
872.5,281.5
876.5,280.0
880.5,281.0
884.5,281.0
889.5,281.5
890.5,280.5
894.5,280.5
897.5,280.0
901.5,280.0
904.5,280.5
909.5,279.5
912.5,279.5
917.5,279.5
920.5,279.5
924.5,279.5
927.5,279.5
932.5,278.5
935.5,279.5
938.5,278.5
942.5,278.5
947.5,278.5
950.5,278.5
953.5,277.5
957.5,278.5
961.5,277.5
965.5,277.5
969.5,277.5
973.5,277.5
976.5,277.5
980.0,276.5
983.5,276.5
987.5,276.5
991.5,276.5
995.5,276.5
999.0,276.5
1002.5,275.5
1007.5,275.5
1011.5,275.5
1016.0,275.5
1018.0,274.5
1021.5,274.5
1026.5,274.5
1030.5,274.5
1035.5,274.5
1038.5,274.5
1042.5,273.5
1046.5,273.5
1050.5,272.5
1054.5,271.5
1058.5,272.5
1062.5,271.5
1065.5,271.5
1069.5,270.5
1074.5,270.5
1077.5,269.5
1082.5,269.5
1085.5,269.5
1089.5,269.5
1092.5,269.5
1096.5,269.5
1102.0,269.5
1103.5,267.5
1110.0,268.5
1111.5,267.5
1117.5,267.5
1120.5,267.5
1124.5,266.5
1127.5,267.5
1133.0,267.5
1134.5,266.5
1139.5,266.5
1143.5,266.5
1146.5,266.5
1151.5,266.5
1155.5,266.5
1158.5,265.5
1162.5,265.5
1165.5,265.5
1169.5,264.5
1175.0,265.5
1177.5,264.5
1181.5,264.5
1185.5,263.5
1189.5,264.5
1192.5,264.5
1196.5,263.5
1200.5,264.5
1205.0,264.5
1207.5,263.5
1211.5,264.5
1216.5,264.5
1220.5,263.5
1223.5,263.5
1228.0,263.5
1231.5,262.5
1236.0,263.5
1238.5,263.5
1243.0,263.5
1246.0,263.5
1250.5,263.5
1255.0,263.5
1258.0,263.5
1262.0,262.5
1265.0,262.5
1269.0,263.5
1273.0,262.5
1277.0,263.5
1281.0,263.5
1284.0,263.5
1288.0,263.5
1292.0,263.5
1296.0,263.5
1300.0,264.5
1304.0,264.5
1307.0,264.5
1312.0,264.5
1315.0,264.5
1319.0,265.5
1323.0,265.5
1326.0,266.5
1330.0,266.5
1335.0,266.5
1337.0,266.5
1341.0,267.5
1345.0,267.5
1349.0,267.5
1353.0,267.5
1358.0,268.5
1360.0,268.5
1364.0,269.5
1368.0,269.5
1373.0,270.5
1376.0,270.5
1379.0,270.5
1383.0,271.5
1388.0,271.5
1392.0,271.5
1395.0,272.5
1399.0,272.5
1403.0,272.5
1407.0,272.5
1411.0,272.5
1415.0,273.5
