Robot,Delta_muestra,Input_d,d_ref,vel_ref,Input_vel,Input_theta,Output_d,Output_vel,Output_theta,curvatura,vel_crucero,curvatura_predecesor,control
R,40,14.90,15.00,9.46,10.20,1,0.00,0.00,0.00,0.00,9.94,0.00,1
L,40,80.00,19.20,10.00,9.91,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,14.80,15.00,9.03,10.24,1,0.00,0.00,0.00,0.00,9.91,0.00,1
L,40,9.80,19.20,10.00,9.96,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.10,15.00,10.24,10.06,1,0.00,0.00,0.00,0.00,9.91,0.00,1
L,40,11.50,19.20,10.00,10.04,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,14.90,15.00,9.43,9.82,1,0.00,0.00,0.00,0.00,9.91,0.00,1
L,40,9.10,19.20,10.00,10.12,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,14.80,15.00,9.01,9.70,1,0.00,0.00,0.00,0.00,9.94,0.00,1
L,40,80.00,19.20,10.00,10.08,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.00,15.00,9.81,9.24,1,0.00,0.00,0.00,0.00,9.94,0.00,1
L,40,80.00,19.20,10.00,10.12,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.30,15.00,11.04,9.28,1,0.00,0.00,0.00,0.00,10.07,0.00,1
L,40,80.00,19.20,10.00,10.13,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.10,15.00,10.26,10.69,1,0.00,0.00,0.00,0.00,10.07,0.00,1
L,40,80.00,19.20,10.00,10.12,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.00,15.00,9.86,10.00,1,0.00,0.00,0.00,0.00,10.07,0.00,1
L,40,80.00,19.20,10.00,10.03,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,14.90,15.00,9.44,9.98,1,0.00,0.00,0.00,0.00,10.16,0.00,1
L,40,11.30,19.20,10.00,10.02,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.00,15.00,9.84,9.85,1,0.00,0.00,0.00,0.00,10.16,0.00,1
L,40,80.00,19.20,10.00,9.90,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.40,15.00,11.49,10.09,1,0.00,0.00,0.00,0.00,9.75,0.00,1
L,40,10.60,19.20,10.00,9.85,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,14.90,15.00,9.48,10.32,1,0.00,0.00,0.00,0.00,9.75,0.00,1
L,40,80.00,19.20,10.00,9.87,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.30,15.00,11.12,10.44,1,0.00,0.00,0.00,0.00,9.75,0.00,1
L,40,9.50,19.20,10.00,10.02,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,14.90,15.00,9.50,10.33,1,0.00,0.00,0.00,0.00,9.92,0.00,1
L,40,10.40,19.20,10.00,10.02,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.00,15.00,9.90,10.25,1,0.00,0.00,0.00,0.00,9.92,0.00,1
L,40,80.00,19.20,10.00,10.06,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.20,15.00,10.73,10.14,1,0.00,0.00,0.00,0.00,9.94,0.00,1
L,40,10.80,19.20,10.00,10.04,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.20,15.00,10.75,10.03,1,0.00,0.00,0.00,0.00,9.94,0.00,1
L,40,9.40,19.20,10.00,10.13,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,14.90,15.00,9.54,10.69,1,0.00,0.00,0.00,0.00,10.13,0.00,1
L,40,12.40,19.20,10.00,10.07,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,14.90,15.00,9.53,10.12,1,0.00,0.00,0.00,0.00,10.13,0.00,1
L,40,15.90,19.20,10.00,9.72,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.10,15.00,10.34,9.55,1,0.00,0.00,0.00,0.00,10.13,0.00,1
L,40,12.90,19.20,10.00,10.87,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.10,15.00,10.35,9.89,1,0.00,0.00,0.00,0.00,10.87,0.00,1
L,40,14.40,19.20,10.00,9.99,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.10,15.00,10.36,9.93,1,0.00,0.00,0.00,0.00,10.87,0.00,1
L,40,10.20,19.20,10.00,10.09,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.30,15.00,11.20,10.08,1,0.00,0.00,0.00,0.00,10.08,0.00,1
L,40,5.10,19.20,10.00,9.64,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.10,15.00,10.41,10.31,1,0.00,0.00,0.00,0.00,10.08,0.00,1
L,40,80.00,19.20,10.00,9.67,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.10,15.00,10.42,10.62,1,0.00,0.00,0.00,0.00,10.08,0.00,1
L,40,80.00,19.20,10.00,10.22,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,14.90,15.00,9.61,10.67,1,0.00,0.00,0.00,0.00,10.83,0.00,1
L,40,80.00,19.20,10.00,9.86,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.10,15.00,10.42,10.58,1,0.00,0.00,0.00,0.00,10.83,0.00,1
L,40,80.00,19.20,10.00,9.91,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.20,15.00,10.85,10.46,1,0.00,0.00,0.00,0.00,9.89,0.00,1
L,40,80.00,19.20,10.00,9.92,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.00,15.00,10.05,10.45,1,0.00,0.00,0.00,0.00,9.89,0.00,1
L,40,80.00,19.20,10.00,9.88,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,14.90,15.00,9.64,10.38,1,0.00,0.00,0.00,0.00,9.89,0.00,1
L,40,8.40,19.20,10.00,10.85,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.10,15.00,10.45,10.27,1,0.00,0.00,0.00,0.00,9.60,0.00,1
L,40,80.00,19.20,10.00,9.92,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.20,15.00,10.87,10.09,1,0.00,0.00,0.00,0.00,9.60,0.00,1
L,40,14.90,19.20,10.00,9.81,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,14.90,15.00,9.66,10.08,1,0.00,0.00,0.00,0.00,9.45,0.00,1
L,40,10.00,19.20,10.00,9.80,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,14.80,15.00,9.24,10.14,1,0.00,0.00,0.00,0.00,9.45,0.00,1
L,40,80.00,19.20,10.00,9.78,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,14.80,15.00,9.21,10.18,1,0.00,0.00,0.00,0.00,9.45,0.00,1
L,40,80.00,19.20,10.00,9.74,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,14.80,15.00,9.19,10.03,1,0.00,0.00,0.00,0.00,9.87,0.00,1
L,40,10.00,19.20,10.00,9.73,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,14.60,15.00,8.34,9.85,1,0.00,0.00,0.00,0.00,9.87,0.00,1
L,40,13.60,19.20,10.00,9.85,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.10,15.00,10.35,9.45,1,0.00,0.00,0.00,0.00,9.87,0.00,1
L,40,14.40,19.20,10.00,10.02,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,14.80,15.00,9.13,9.88,1,0.00,0.00,0.00,0.00,9.87,0.00,1
L,40,25.40,19.20,10.00,10.11,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.30,15.00,11.16,9.05,1,0.00,0.00,0.00,0.00,9.87,0.00,1
L,40,31.40,19.20,10.00,10.24,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.20,15.00,10.79,9.84,1,0.00,0.00,0.00,0.00,10.28,0.00,1
L,40,80.00,19.20,10.00,10.22,1,0.00,0.00,0.00,0.00,15.00,0.00,1
R,40,15.40,15.00,11.64,9.91,1,0.00,0.00,0.00,0.00,10.28,0.00,1
L,40,36.20,19.20,10.00,10.24,1,0.00,0.00,0.02,0.02,15.00,0.00,0
R,40,15.10,15.00,10.45,10.58,1,0.00,0.00,0.00,0.00,10.00,0.02,0
L,40,37.00,19.20,10.00,10.11,1,0.00,0.00,0.02,0.02,15.00,0.00,0
R,40,15.20,15.00,10.87,10.66,1,0.00,0.00,0.00,0.00,10.00,0.02,0
L,40,33.20,19.20,10.00,10.03,1,0.00,0.00,0.02,0.02,15.00,0.00,0
R,40,15.50,15.00,12.13,10.70,1,0.00,0.00,0.00,0.00,10.00,0.02,0
L,40,34.00,19.20,10.00,9.99,1,0.00,0.00,0.02,0.02,15.00,0.00,0
R,40,15.40,15.00,11.78,11.08,1,0.00,0.00,0.00,0.00,9.91,0.02,0
L,40,32.60,19.20,10.00,9.96,1,0.00,0.00,0.02,0.02,15.00,0.00,0
R,40,15.10,15.00,10.59,11.05,1,0.00,0.00,0.00,0.00,9.91,0.02,0
L,40,31.90,19.20,10.00,9.73,1,0.00,0.00,0.02,0.02,15.00,0.00,0
R,40,15.30,15.00,11.43,11.03,1,0.00,0.00,0.00,0.00,10.08,0.02,0
L,40,29.90,19.20,10.00,10.10,1,0.00,0.00,0.02,0.02,15.00,0.00,0
R,40,15.20,15.00,11.05,11.06,1,0.00,0.00,0.00,0.00,10.08,0.02,0
L,40,28.10,19.20,10.00,9.97,1,0.00,0.00,0.02,0.02,15.00,0.00,0
R,40,15.10,15.00,10.66,11.02,1,0.00,0.00,0.00,0.00,10.05,0.02,0
L,40,27.20,19.20,10.00,10.11,1,0.00,0.00,0.02,0.02,15.00,0.00,0
R,40,14.60,15.00,8.62,11.05,1,0.00,0.00,0.00,0.00,10.05,0.02,0
L,40,26.70,19.20,10.00,10.13,1,0.04,0.00,0.02,0.04,15.00,0.00,0
R,40,15.00,15.00,10.22,10.84,1,0.00,0.00,0.00,0.00,10.05,0.02,0
L,40,27.00,19.20,10.00,10.13,1,0.04,0.00,0.02,0.04,15.00,0.00,0
R,40,15.00,15.00,10.22,9.78,1,0.00,0.00,0.00,0.00,10.13,0.04,0
L,40,27.40,19.20,10.00,10.21,1,0.04,0.00,0.02,0.04,15.00,0.00,0
R,40,15.20,15.00,11.04,9.95,1,0.00,0.00,0.00,0.00,10.13,0.04,0
L,40,30.40,19.20,10.00,10.15,1,0.04,0.00,0.02,0.04,15.00,0.00,0
R,41,15.30,15.00,11.48,10.09,1,0.00,0.00,0.00,0.00,9.99,0.04,0
L,40,31.10,19.20,10.00,10.15,1,0.04,0.00,0.02,0.04,15.00,0.00,0
R,40,15.30,15.00,11.51,10.42,1,0.00,0.00,0.00,0.00,9.99,0.04,0
L,40,34.40,19.20,10.00,10.06,1,0.04,0.00,0.02,0.04,15.00,0.00,0
R,40,15.00,15.00,10.31,10.64,1,0.00,0.00,0.00,0.00,9.99,0.04,0
L,40,36.50,19.20,10.00,10.00,1,0.04,0.00,0.02,0.04,15.00,0.00,0
R,40,15.10,15.00,10.72,10.76,1,0.00,0.00,0.00,0.00,9.94,0.04,0
L,40,43.00,19.20,10.00,9.99,1,0.04,0.00,0.02,0.04,15.00,0.00,0
R,40,14.90,15.00,9.91,10.97,1,0.00,0.00,0.00,0.00,9.94,0.04,0
L,40,44.60,19.20,10.00,9.74,1,0.04,0.06,0.02,0.06,15.00,0.00,0
R,40,15.40,15.00,11.96,11.06,1,0.00,0.00,0.00,0.00,10.31,0.06,0
L,40,44.40,19.20,10.00,9.96,1,0.04,0.06,0.02,0.06,15.00,0.00,0
R,40,15.40,15.00,12.01,11.03,1,0.00,0.00,0.00,0.00,10.31,0.06,0
L,40,42.90,19.20,10.00,10.11,1,0.04,0.06,0.02,0.06,15.00,0.00,0
R,40,15.60,15.00,12.88,11.09,1,0.00,0.00,0.00,0.00,10.31,0.06,0
L,40,42.00,19.20,10.00,10.04,1,0.04,0.06,0.02,0.06,15.00,0.00,0
R,40,15.10,15.00,10.89,11.27,1,0.00,0.00,0.00,0.00,10.73,0.06,0
L,40,39.60,19.20,10.00,9.92,1,0.04,0.06,0.02,0.06,15.00,0.00,0
R,40,15.80,15.00,13.79,11.36,1,0.00,0.00,0.00,0.00,10.73,0.06,0
L,40,39.00,19.20,10.00,9.99,1,0.04,0.06,0.02,0.06,15.00,0.00,0
R,40,15.40,15.00,12.24,11.75,1,0.00,0.00,0.00,0.00,9.83,0.06,0
L,40,37.70,19.20,10.00,9.88,1,0.04,0.06,0.02,0.06,15.00,0.00,0
R,40,16.00,15.00,14.76,11.64,1,0.00,0.00,0.00,0.00,9.83,0.06,0
L,40,36.60,19.20,10.00,9.86,0,0.04,0.06,0.07,0.04,15.00,0.00,0
R,40,16.20,15.00,9.83,13.16,1,0.00,0.00,0.00,0.00,9.83,0.06,0
L,40,35.40,19.20,10.00,9.91,0,0.04,0.06,0.07,0.04,15.00,0.00,0
R,40,16.10,15.00,9.83,12.15,1,0.00,0.00,0.00,0.00,10.02,0.04,0
L,40,33.80,19.20,10.00,9.93,0,0.04,0.06,0.07,0.04,15.00,0.00,0
R,40,16.20,15.00,10.02,11.59,1,0.00,0.00,0.00,0.00,10.02,0.04,0
L,40,33.20,19.20,10.00,9.97,0,0.04,0.06,0.07,0.04,15.00,0.00,0
R,40,16.70,15.00,9.94,11.15,1,0.00,0.00,0.00,0.00,9.94,0.04,0
L,40,31.00,19.20,10.00,9.98,0,0.04,0.06,0.07,0.04,15.00,0.00,0
R,40,16.10,15.00,9.94,10.78,1,0.00,0.00,0.00,0.00,9.94,0.04,0
L,40,30.50,19.20,10.00,10.00,0,0.04,0.06,0.07,0.04,15.00,0.00,0
R,40,15.40,15.00,9.94,10.66,1,0.00,0.00,0.00,0.00,9.94,0.04,0
L,40,29.90,19.20,10.00,10.12,0,0.04,0.06,0.07,0.04,15.00,0.00,0
R,40,15.40,15.00,9.94,10.36,1,0.00,0.00,0.00,0.00,10.01,0.04,0
L,40,28.80,19.20,10.00,9.79,0,0.04,0.06,0.07,0.04,15.00,0.00,0
R,40,10.70,15.00,10.01,10.24,1,0.00,0.00,0.00,0.00,10.01,0.04,0
L,40,27.80,19.20,10.00,10.14,0,0.04,0.06,0.07,0.04,15.00,0.00,0
R,40,6.00,15.00,10.11,10.12,1,0.00,0.00,0.00,0.00,10.11,0.04,0
L,40,27.50,19.20,10.00,10.38,0,0.04,0.06,0.07,0.04,15.00,0.00,0
R,40,3.80,15.00,10.11,10.12,1,0.00,0.00,0.00,0.00,10.11,0.04,0
L,40,26.30,19.20,10.00,9.84,0,0.07,0.06,0.07,0.06,15.00,0.00,0
R,40,0.80,15.00,9.81,10.11,1,0.00,0.00,0.00,0.00,9.81,0.06,0
L,40,25.50,19.20,10.00,9.86,0,0.07,0.06,0.07,0.06,15.00,0.00,0
R,40,80.00,15.00,9.81,9.93,1,0.00,0.00,0.00,0.00,9.81,0.06,0
L,40,25.10,19.20,10.00,9.90,0,0.07,0.06,0.07,0.06,15.00,0.00,0
R,40,80.00,15.00,9.81,9.97,1,0.00,0.00,0.00,0.00,9.81,0.06,0
L,40,24.30,19.20,10.00,10.09,0,0.07,0.06,0.07,0.06,15.00,0.00,0
R,40,80.00,15.00,10.12,10.12,1,0.00,0.00,0.00,0.00,10.12,0.06,0
L,40,23.00,19.20,10.00,10.18,0,0.07,0.06,0.07,0.06,15.00,0.00,0
R,40,80.00,15.00,10.12,10.46,1,0.00,0.00,0.00,0.00,10.12,0.06,0
L,40,22.80,19.20,10.00,10.17,0,0.07,0.06,0.07,0.06,15.00,0.00,0
R,40,-0.10,15.00,10.05,10.03,1,0.00,0.00,0.00,0.00,10.05,0.06,0
L,40,22.20,19.20,10.00,10.04,0,0.07,0.06,0.07,0.06,15.00,0.00,0
R,40,-0.70,15.00,10.05,10.14,1,0.00,0.00,0.00,0.00,10.05,0.06,0
L,40,21.30,19.20,10.00,9.99,0,0.07,0.06,0.07,0.06,15.00,0.00,0
R,40,-0.30,15.00,10.05,10.17,1,0.00,0.00,0.00,0.00,10.05,0.06,0
L,40,21.00,19.20,10.00,10.07,0,0.07,0.08,0.07,0.07,15.00,0.00,0
R,40,2.90,15.00,9.99,10.39,1,0.00,0.00,0.00,0.00,9.99,0.07,0
L,40,20.50,19.20,10.00,10.01,0,0.07,0.08,0.07,0.07,15.00,0.00,0
R,40,-2.20,15.00,9.99,10.17,1,0.00,0.00,0.00,0.00,9.99,0.07,0
L,40,20.10,19.20,10.00,9.93,0,0.07,0.08,0.07,0.07,15.00,0.00,0
R,40,-1.50,15.00,9.50,10.21,1,0.00,0.00,0.00,0.00,9.50,0.07,0
L,40,19.90,19.20,10.00,9.73,0,0.07,0.08,0.07,0.07,15.00,0.00,0
R,40,-1.90,15.00,9.50,9.88,1,0.00,0.00,0.00,0.00,9.50,0.07,0
L,40,19.70,19.20,10.00,9.74,0,0.07,0.08,0.07,0.07,15.00,0.00,0
R,40,-0.30,15.00,9.50,9.62,1,0.00,0.00,0.00,0.00,9.50,0.07,0
L,40,19.10,19.20,10.00,9.69,0,0.07,0.08,0.07,0.07,15.00,0.00,0
R,40,-0.20,15.00,9.89,9.04,1,0.00,0.00,0.00,0.00,9.89,0.07,0
L,40,19.10,19.20,10.00,10.22,0,0.07,0.08,0.07,0.07,15.00,0.00,0
R,40,-1.10,15.00,9.89,9.81,1,0.00,0.00,0.00,0.00,9.89,0.07,0
L,40,19.00,19.20,10.00,9.94,0,0.07,0.08,0.08,0.07,15.00,0.00,0
R,40,80.00,15.00,9.76,10.13,1,0.00,0.00,0.00,0.00,9.76,0.07,0
L,40,18.70,19.20,10.00,9.80,0,0.07,0.08,0.08,0.07,15.00,0.00,0
R,40,80.00,15.00,9.76,9.60,1,0.00,0.00,0.00,0.00,9.76,0.07,0
L,40,18.20,19.20,10.00,9.91,0,0.07,0.08,0.08,0.07,15.00,0.00,0
R,40,-3.60,15.00,9.76,9.60,1,0.00,0.00,0.00,0.00,9.76,0.07,0
L,40,18.10,19.20,10.00,9.89,0,0.07,0.08,0.08,0.07,15.00,0.00,0
R,40,-2.00,15.00,9.91,9.96,1,0.00,0.00,0.00,0.00,9.91,0.07,0
L,40,17.90,19.20,10.00,10.03,0,0.07,0.08,0.08,0.07,15.00,0.00,0
R,40,80.00,15.00,9.91,9.71,1,0.00,0.00,0.00,0.00,9.91,0.07,0
L,40,17.80,19.20,10.00,10.21,0,0.07,0.08,0.08,0.07,15.00,0.00,0
R,40,80.00,15.00,10.17,9.58,1,0.00,0.00,0.00,0.00,10.17,0.07,0
L,40,17.70,19.20,10.00,10.17,0,0.07,0.08,0.08,0.07,15.00,0.00,0
R,40,80.00,15.00,10.17,9.80,1,0.00,0.00,0.00,0.00,10.17,0.07,0
L,40,17.80,19.20,10.00,10.19,0,0.07,0.08,0.08,0.07,15.00,0.00,0
R,40,-4.00,15.00,10.17,9.86,1,0.00,0.00,0.00,0.00,10.17,0.07,0
L,40,17.80,19.20,10.00,10.22,0,0.07,0.08,0.08,0.07,15.00,0.00,0
R,40,-2.90,15.00,10.15,9.91,1,0.00,0.00,0.00,0.00,10.15,0.07,0
L,40,17.70,19.20,10.00,10.12,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,-0.60,15.00,10.15,9.86,1,0.00,0.00,0.00,0.00,10.15,0.07,0
L,40,18.20,19.20,10.00,10.07,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,80.00,15.00,9.91,9.82,1,0.00,0.00,0.00,0.00,9.91,0.08,0
L,40,17.90,19.20,10.00,10.06,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,41,80.00,15.00,9.91,9.84,1,0.00,0.00,0.00,0.00,9.91,0.08,0
L,40,18.00,19.20,10.00,10.01,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,-1.30,15.00,9.91,10.07,1,0.00,0.00,0.00,0.00,9.91,0.08,0
L,40,18.20,19.20,10.00,9.95,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,80.00,15.00,9.91,10.51,1,0.00,0.00,0.00,0.00,9.91,0.08,0
L,40,18.60,19.20,10.00,9.93,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,14.50,15.00,9.91,9.83,1,0.00,0.02,0.00,0.02,9.91,0.08,0
L,40,18.60,19.20,10.00,9.96,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,23.90,15.00,9.96,10.23,1,0.00,0.02,0.00,0.02,9.96,0.08,0
L,40,18.50,19.20,10.00,9.97,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,80.00,15.00,9.96,10.01,1,0.00,0.02,0.00,0.02,9.96,0.08,0
L,40,19.10,19.20,10.00,10.08,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,31.30,15.00,10.08,10.34,1,0.00,0.02,0.00,0.02,10.08,0.08,0
L,40,19.60,19.20,10.00,10.13,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,32.40,15.00,10.08,10.06,1,0.00,0.02,0.00,0.02,10.08,0.08,0
L,40,19.80,19.20,10.00,10.12,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,34.30,15.00,10.08,10.11,1,0.00,0.02,0.00,0.02,10.08,0.08,0
L,40,21.00,19.20,10.00,10.29,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,33.70,15.00,10.27,10.03,1,0.00,0.02,0.00,0.02,10.27,0.08,0
L,40,21.00,19.20,10.00,10.15,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,32.80,15.00,10.27,10.00,1,0.00,0.02,0.00,0.02,10.27,0.08,0
L,40,21.70,19.20,10.00,10.08,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,29.70,15.00,10.29,10.01,1,0.00,0.02,0.00,0.02,10.29,0.08,0
L,40,23.20,19.20,10.00,10.03,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,29.10,15.00,10.29,10.07,1,0.00,0.02,0.04,0.04,10.29,0.08,0
L,40,23.60,19.20,10.00,9.99,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,28.00,15.00,10.29,10.20,1,0.00,0.02,0.04,0.04,10.29,0.08,0
L,40,24.60,19.20,10.00,9.97,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,26.20,15.00,9.95,10.30,1,0.00,0.02,0.04,0.04,9.95,0.08,0
L,40,26.70,19.20,10.00,10.01,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,26.30,15.00,9.95,10.39,1,0.00,0.02,0.04,0.04,9.95,0.08,0
L,40,26.90,19.20,10.00,9.96,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,25.80,15.00,10.07,10.34,1,0.00,0.02,0.04,0.04,10.07,0.08,0
L,40,28.10,19.20,10.00,10.02,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,28.60,15.00,10.07,10.31,1,0.00,0.02,0.04,0.04,10.07,0.08,0
L,40,30.40,19.20,10.00,9.96,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,30.40,15.00,10.07,10.27,1,0.00,0.02,0.04,0.04,10.07,0.08,0
L,40,32.50,19.20,10.00,10.00,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,32.70,15.00,9.92,10.20,1,0.00,0.02,0.04,0.04,9.92,0.08,0
L,40,33.80,19.20,10.00,9.97,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,40.00,15.00,9.92,10.17,1,0.06,0.02,0.04,0.06,9.92,0.08,0
L,40,36.60,19.20,10.00,9.96,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,43.50,15.00,9.95,9.75,1,0.06,0.02,0.04,0.06,9.95,0.08,0
L,40,39.10,19.20,10.00,9.70,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,46.20,15.00,9.95,10.29,1,0.06,0.02,0.04,0.06,9.95,0.08,0
L,40,40.50,19.20,10.00,9.71,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,46.40,15.00,9.95,10.16,1,0.06,0.02,0.04,0.06,9.95,0.08,0
L,40,43.00,19.20,10.00,9.76,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,44.30,15.00,9.81,10.13,1,0.06,0.02,0.04,0.06,9.81,0.08,0
L,40,43.10,19.20,10.00,9.73,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,42.80,15.00,9.81,10.00,1,0.06,0.02,0.04,0.06,9.81,0.08,0
L,40,42.70,19.20,10.00,9.75,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,40.80,15.00,9.77,9.93,1,0.06,0.02,0.04,0.06,9.77,0.08,0
L,40,46.80,19.20,10.00,9.91,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,39.00,15.00,9.77,9.82,1,0.06,0.02,0.04,0.06,9.77,0.08,0
L,40,49.30,19.20,10.00,9.97,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,37.80,15.00,9.98,9.75,0,0.06,0.07,0.04,0.04,9.98,0.08,0
L,40,42.70,19.20,10.00,9.94,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,36.80,15.00,9.98,9.74,0,0.06,0.07,0.04,0.04,9.98,0.08,0
L,40,42.90,19.20,10.00,10.01,0,0.08,0.08,0.08,0.08,15.00,0.00,0
R,40,34.60,15.00,9.98,9.77,0,0.06,0.07,0.04,0.04,9.98,0.08,0
L,40,80.00,19.20,10.00,9.92,0,0.08,0.07,0.08,0.07,15.00,0.00,0
R,40,34.00,15.00,10.28,9.85,0,0.06,0.07,0.04,0.04,10.28,0.07,0
L,40,80.00,19.20,10.00,9.92,0,0.08,0.07,0.08,0.07,15.00,0.00,0
R,40,33.00,15.00,10.28,9.83,0,0.06,0.07,0.04,0.04,10.28,0.07,0
L,40,80.00,19.20,10.00,9.87,0,0.08,0.07,0.08,0.07,15.00,0.00,0
R,40,31.30,15.00,9.83,10.66,0,0.06,0.07,0.04,0.04,9.83,0.07,0
L,40,31.60,19.20,10.00,9.85,0,0.08,0.07,0.08,0.07,15.00,0.00,0
R,40,31.00,15.00,9.83,9.92,0,0.06,0.07,0.04,0.04,9.83,0.07,0
L,40,80.00,19.20,10.00,9.87,0,0.08,0.07,0.08,0.07,15.00,0.00,0
R,40,29.90,15.00,9.83,9.74,0,0.06,0.07,0.04,0.04,9.83,0.07,0
L,41,80.00,19.20,10.00,9.85,0,0.08,0.07,0.08,0.07,15.00,0.00,0
R,40,28.50,15.00,9.85,10.15,0,0.06,0.07,0.08,0.06,9.85,0.07,0
L,40,80.00,19.20,10.00,9.96,0,0.08,0.07,0.08,0.07,15.00,0.00,0
R,40,28.20,15.00,9.85,9.74,0,0.06,0.07,0.08,0.06,9.85,0.07,0
L,40,80.00,19.20,10.00,10.12,0,0.08,0.07,0.08,0.07,15.00,0.00,0
R,40,27.40,15.00,10.17,9.91,0,0.06,0.07,0.08,0.06,10.17,0.06,0
L,40,80.00,19.20,10.00,10.33,0,0.08,0.07,0.06,0.06,15.00,0.00,0
R,40,26.40,15.00,10.17,9.86,0,0.06,0.07,0.08,0.06,10.17,0.06,0
L,40,80.00,19.20,10.00,9.86,0,0.08,0.07,0.06,0.06,15.00,0.00,0
R,40,25.80,15.00,10.17,9.92,0,0.06,0.07,0.08,0.06,10.17,0.06,0
L,40,80.00,19.20,10.00,9.74,0,0.08,0.07,0.06,0.06,15.00,0.00,0
R,40,24.80,15.00,10.09,10.00,0,0.06,0.07,0.08,0.06,10.09,0.06,0
