Robot,Delta_muestra,Input_d,d_ref,vel_ref,Input_vel,Input_theta,Output_d,Output_vel,Output_theta,curvatura,vel_crucero,curvatura_predecesor,control
L,40,16.20,18.70,10.00,5.46,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.80,15.00,0.00,-0.00,1,0.00,0.00,0.00,0.00,5.93,0.00,1
L,40,18.80,18.70,10.00,6.70,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,16.00,15.00,0.00,-0.00,1,0.00,0.00,0.00,0.00,6.70,0.00,1
L,40,17.60,18.70,10.00,7.62,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,16.50,15.00,6.18,-0.00,1,0.00,0.00,0.00,0.00,6.70,0.00,1
L,40,19.60,18.70,10.00,8.23,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,17.00,15.00,8.42,1.31,1,0.00,0.00,0.00,0.00,6.70,0.00,1
L,40,18.40,18.70,10.00,8.68,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,17.00,15.00,8.66,2.33,1,0.00,0.00,0.00,0.00,8.74,0.00,1
L,40,16.70,18.70,10.00,8.94,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,17.50,15.00,10.96,3.41,1,0.00,0.00,0.00,0.00,8.74,0.00,1
L,40,19.40,18.70,10.00,9.10,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,18.00,15.00,13.32,4.40,1,0.00,0.00,0.00,0.00,9.11,0.00,1
L,40,19.00,18.70,10.00,9.23,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,18.10,15.00,14.09,5.80,1,0.00,0.00,0.00,0.00,9.11,0.00,1
L,40,19.40,18.70,10.00,9.20,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,18.00,15.00,14.05,7.47,1,0.00,0.00,0.00,0.00,9.11,0.00,1
L,40,18.00,18.70,10.00,9.35,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,17.80,15.00,13.59,9.08,1,0.00,0.00,0.00,0.00,9.81,0.00,1
L,40,15.00,18.70,10.00,9.49,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,17.70,15.00,13.51,10.20,1,0.00,0.00,0.00,0.00,9.81,0.00,1
L,40,16.70,18.70,10.00,9.60,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,17.40,15.00,12.60,11.17,1,0.00,0.00,0.00,0.00,9.48,0.00,1
L,40,16.80,18.70,10.00,9.63,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,17.30,15.00,12.48,11.69,1,0.00,0.00,0.00,0.00,9.48,0.00,1
L,40,16.50,18.70,10.00,9.66,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,17.20,15.00,12.34,11.81,1,0.00,0.00,0.00,0.00,9.48,0.00,1
L,40,14.30,18.70,10.00,9.85,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,16.90,15.00,11.37,11.72,1,0.00,0.00,0.00,0.00,9.70,0.00,1
L,40,17.20,18.70,10.00,9.86,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,16.70,15.00,10.77,11.61,1,0.00,0.00,0.00,0.00,9.70,0.00,1
L,40,14.60,18.70,10.00,9.76,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,16.60,15.00,10.56,11.33,1,0.00,0.00,0.00,0.00,9.81,0.00,1
L,40,16.10,18.70,10.00,9.74,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,16.60,15.00,10.76,11.01,1,0.00,0.00,0.00,0.00,9.81,0.00,1
L,40,13.70,18.70,10.00,9.82,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,16.90,15.00,12.18,10.65,1,0.00,0.00,0.00,0.00,9.87,0.00,1
L,40,15.50,18.70,10.00,9.92,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,16.90,15.00,12.41,10.58,1,0.00,0.00,0.00,0.00,9.87,0.00,1
L,40,14.20,18.70,10.00,9.94,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,16.80,15.00,12.23,10.75,1,0.00,0.00,0.00,0.00,9.87,0.00,1
L,40,15.20,18.70,10.00,10.03,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,16.30,15.00,10.38,11.20,1,0.00,0.00,0.00,0.00,9.99,0.00,1
L,40,16.80,18.70,10.00,9.99,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,16.90,15.00,13.01,11.32,1,0.00,0.00,0.00,0.00,9.99,0.00,1
L,40,14.70,18.70,10.00,9.90,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,16.50,15.00,11.59,11.30,1,0.00,0.00,0.00,0.00,10.09,0.00,1
L,40,13.30,18.70,10.00,9.94,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,16.30,15.00,10.95,11.32,1,0.00,0.00,0.00,0.00,10.09,0.00,1
L,40,17.90,18.70,10.00,9.91,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,16.60,15.00,12.34,11.92,1,0.00,0.00,0.00,0.00,10.09,0.00,1
L,40,16.60,18.70,10.00,9.90,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,16.30,15.00,11.30,11.19,1,0.00,0.00,0.00,0.00,9.85,0.00,1
L,41,13.00,18.70,10.00,9.92,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,16.10,15.00,10.63,11.21,1,0.00,0.00,0.00,0.00,9.85,0.00,1
L,40,18.00,18.70,10.00,9.90,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,16.10,15.00,10.76,11.32,1,0.00,0.00,0.00,0.00,9.91,0.00,1
L,40,14.40,18.70,10.00,10.07,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,16.20,15.00,11.30,11.44,1,0.00,0.00,0.00,0.00,9.91,0.00,1
L,40,15.30,18.70,10.00,10.07,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,16.10,15.00,11.04,11.15,1,0.00,0.00,0.00,0.00,9.91,0.00,1
L,40,14.60,18.70,10.00,10.48,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,16.10,15.00,11.17,11.35,1,0.00,0.00,0.00,0.00,10.08,0.00,1
L,40,15.50,18.70,10.00,9.90,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,16.10,15.00,11.30,11.31,1,0.00,0.00,0.00,0.00,10.08,0.00,1
L,40,12.10,18.70,10.00,9.74,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.90,15.00,10.61,11.33,1,0.00,0.00,0.00,0.00,9.62,0.00,1
L,40,14.60,18.70,10.00,9.84,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.80,15.00,10.30,11.26,1,0.00,0.00,0.00,0.00,9.62,0.00,1
L,40,15.30,18.70,10.00,9.90,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,16.10,15.00,11.64,11.14,1,0.00,0.00,0.00,0.00,9.62,0.00,1
L,40,15.90,18.70,10.00,10.07,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.70,15.00,10.12,11.09,1,0.00,0.00,0.00,0.00,9.92,0.00,1
L,40,12.30,18.70,10.00,10.00,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.80,15.00,10.62,11.05,1,0.00,0.00,0.00,0.00,9.92,0.00,1
L,40,15.50,18.70,10.00,9.97,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,16.10,15.00,11.95,10.69,1,0.00,0.00,0.00,0.00,9.82,0.00,1
L,40,13.20,18.70,10.00,9.72,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.80,15.00,10.84,10.53,1,0.00,0.00,0.00,0.00,9.82,0.00,1
L,40,13.80,18.70,10.00,9.93,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,15.60,15.00,10.12,10.75,1,0.00,0.00,0.00,0.00,10.06,0.00,1
L,40,10.00,18.70,10.00,10.30,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.90,15.00,11.43,11.14,1,0.00,0.00,0.00,0.00,10.06,0.00,1
L,40,14.90,18.70,10.00,9.85,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.50,15.00,9.89,11.10,1,0.00,0.00,0.00,0.00,10.06,0.00,1
L,40,16.50,18.70,10.00,10.14,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.50,15.00,9.95,11.03,1,0.00,0.00,0.00,0.00,9.82,0.00,1
L,40,80.00,18.70,10.00,9.88,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.50,15.00,10.01,10.74,1,0.00,0.00,0.00,0.00,9.82,0.00,1
L,40,80.00,18.70,10.00,9.85,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.60,15.00,10.48,10.67,1,0.00,0.00,0.00,0.00,9.98,0.00,1
L,40,80.00,18.70,10.00,9.89,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.30,15.00,9.31,10.37,1,0.00,0.00,0.00,0.00,9.98,0.00,1
L,40,80.00,18.70,10.00,10.07,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.80,15.00,11.41,10.23,1,0.00,0.00,0.00,0.00,9.98,0.00,1
L,40,80.00,18.70,10.00,10.04,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.40,15.00,9.86,10.13,1,0.00,0.00,0.00,0.00,9.95,0.00,1
L,40,80.00,18.70,10.00,9.93,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.50,15.00,10.32,10.21,1,0.00,0.00,0.00,0.00,9.95,0.00,1
L,40,14.40,18.70,10.00,9.95,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.60,15.00,10.79,10.20,1,0.00,0.00,0.00,0.00,10.00,0.00,1
L,40,13.90,18.70,10.00,9.93,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.80,15.00,11.69,10.22,1,0.00,0.00,0.00,0.00,10.00,0.00,1
L,40,10.80,18.70,10.00,9.91,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.60,15.00,10.96,10.43,1,0.00,0.00,0.00,0.00,10.00,0.00,1
L,40,12.90,18.70,10.00,9.75,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.40,15.00,10.21,10.68,1,0.00,0.00,0.00,0.00,9.93,0.00,1
L,40,14.70,18.70,10.00,10.08,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.40,15.00,10.25,10.84,1,0.00,0.00,0.00,0.00,9.93,0.00,1
L,40,8.90,18.70,10.00,9.95,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.50,15.00,10.71,10.88,1,0.00,0.00,0.00,0.00,9.96,0.00,1
L,40,11.90,18.70,10.00,10.08,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.40,15.00,10.36,10.83,1,0.00,0.00,0.00,0.00,9.96,0.00,1
L,40,12.60,18.70,10.00,10.07,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.10,15.00,9.17,10.82,1,0.00,0.00,0.00,0.00,9.96,0.00,1
L,40,11.40,18.70,10.00,9.91,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.10,15.00,9.19,10.60,1,0.00,0.00,0.00,0.00,10.00,0.00,1
L,40,10.90,18.70,10.00,9.99,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.40,15.00,10.43,10.22,1,0.00,0.00,0.00,0.00,10.00,0.00,1
L,40,12.00,18.70,10.00,9.96,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.20,15.00,9.66,9.94,1,0.00,0.00,0.00,0.00,9.95,0.00,1
L,40,13.50,18.70,10.00,9.91,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.30,15.00,10.09,9.82,1,0.00,0.00,0.00,0.00,9.95,0.00,1
L,40,8.10,18.70,10.00,10.06,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.50,15.00,10.95,9.76,1,0.00,0.00,0.00,0.00,9.95,0.00,1
L,40,10.20,18.70,10.00,10.01,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.50,15.00,11.01,9.77,1,0.00,0.00,0.00,0.00,9.86,0.00,1
L,40,11.50,18.70,10.00,9.95,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.40,15.00,10.66,10.07,1,0.00,0.00,0.00,0.00,9.86,0.00,1
L,40,3.30,18.70,10.00,9.97,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.30,15.00,10.30,10.40,1,0.00,0.00,0.00,0.00,9.89,0.00,1
L,40,13.00,18.70,10.00,10.02,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.40,15.00,10.75,10.43,1,0.00,0.00,0.00,0.00,9.89,0.00,1
L,40,13.70,18.70,10.00,10.10,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.10,15.00,9.56,10.51,1,0.00,0.00,0.00,0.00,10.10,0.00,1
L,40,9.80,18.70,10.00,10.07,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.00,15.00,9.16,10.59,1,0.00,0.00,0.00,0.00,10.10,0.00,1
L,40,11.30,18.70,10.00,10.12,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.20,15.00,9.98,10.33,1,0.00,0.00,0.00,0.00,10.10,0.00,1
L,40,14.70,18.70,10.00,10.01,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.50,15.00,11.24,10.06,1,0.00,0.00,0.00,0.00,9.96,0.00,1
L,40,14.70,18.70,10.00,10.00,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.10,15.00,9.65,10.05,1,0.00,0.00,0.00,0.00,9.96,0.00,1
L,40,13.50,18.70,10.00,9.91,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.90,15.00,8.84,10.35,1,0.00,0.00,0.00,0.00,10.24,0.00,1
L,40,80.00,18.70,10.00,9.77,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.20,15.00,10.07,9.69,1,0.00,0.00,0.00,0.00,10.24,0.00,1
L,40,80.00,18.70,10.00,10.07,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.30,15.00,10.50,9.92,1,0.00,0.00,0.00,0.00,10.24,0.00,1
L,40,80.00,18.70,10.00,10.00,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.30,15.00,10.54,10.16,1,0.00,0.00,0.00,0.00,10.32,0.00,1
L,40,80.00,18.70,10.00,10.03,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.60,15.00,11.81,10.05,1,0.00,0.00,0.00,0.00,10.32,0.00,1
L,40,80.00,18.70,10.00,10.02,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.40,15.00,11.06,10.42,1,0.00,0.00,0.00,0.00,10.18,0.00,1
L,40,12.10,18.70,10.00,10.07,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.10,15.00,9.87,10.57,1,0.00,0.00,0.00,0.00,10.18,0.00,1
L,40,9.90,18.70,10.00,10.11,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.40,15.00,11.12,10.76,1,0.00,0.00,0.00,0.00,10.18,0.00,1
L,40,80.00,18.70,10.00,10.13,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.20,15.00,10.34,10.90,1,0.00,0.00,0.00,0.00,10.13,0.00,1
L,40,80.00,18.70,10.00,10.09,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.20,15.00,10.37,10.79,1,0.00,0.00,0.00,0.00,10.13,0.00,1
L,40,80.00,18.70,10.00,10.06,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.10,15.00,9.98,10.76,1,0.00,0.00,0.00,0.00,9.97,0.00,1
L,40,80.00,18.70,10.00,10.03,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.80,15.00,8.75,10.70,1,0.00,0.00,0.00,0.00,9.97,0.00,1
L,40,80.00,18.70,10.00,9.99,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.30,15.00,10.79,10.40,1,0.00,0.00,0.00,0.00,9.97,0.00,1
L,40,80.00,18.70,10.00,9.87,1,0.00,0.00,0.00,0.00,15.00,0.00,1
L,40,80.00,18.70,10.00,9.87,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.10,15.00,10.00,9.98,1,0.00,0.00,0.00,0.00,9.75,0.00,1
L,40,80.00,18.70,10.00,9.80,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.90,15.00,9.19,9.81,1,0.00,0.00,0.00,0.00,9.75,0.00,1
L,40,80.00,18.70,10.00,9.72,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.10,15.00,10.00,9.74,1,0.00,0.00,0.00,0.00,10.43,0.00,1
L,40,80.00,18.70,10.00,9.81,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.90,15.00,9.19,9.80,1,0.00,0.00,0.00,0.00,10.43,0.00,1
L,40,80.00,18.70,10.00,9.89,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.00,15.00,9.59,9.76,1,0.00,0.00,0.00,0.00,10.43,0.00,1
L,40,80.00,18.70,10.00,9.95,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.10,15.00,10.00,9.72,1,0.00,0.00,0.00,0.00,9.93,0.00,1
L,40,80.00,18.70,10.00,10.12,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.40,15.00,11.25,9.64,1,0.00,0.00,0.00,0.00,9.93,0.00,1
L,40,80.00,18.70,10.00,10.08,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.00,15.00,9.65,9.80,1,0.00,0.00,0.00,0.00,10.07,0.00,1
L,40,80.00,18.70,10.00,10.15,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.30,15.00,10.89,10.06,1,0.00,0.00,0.00,0.00,10.07,0.00,1
L,40,80.00,18.70,10.00,10.18,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.90,15.00,9.27,10.10,1,0.00,0.00,0.00,0.00,10.07,0.00,1
L,40,80.00,18.70,10.00,10.03,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.90,15.00,9.26,10.21,1,0.00,0.00,0.00,0.00,10.08,0.00,1
L,40,80.00,18.70,10.00,9.97,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.00,15.00,9.66,10.12,1,0.00,0.00,0.00,0.00,10.08,0.00,1
L,40,80.00,18.70,10.00,9.88,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,15.40,15.00,11.31,9.93,1,0.00,0.00,0.00,0.00,9.94,0.00,1
L,40,80.00,18.70,10.00,9.87,1,0.01,0.00,0.00,0.01,15.00,0.00,0
S,40,15.00,15.00,9.71,9.90,1,0.00,0.00,0.00,0.00,9.94,0.00,1
L,40,80.00,18.70,10.00,10.10,1,0.01,0.00,0.00,0.01,15.00,0.00,0
S,40,15.10,15.00,10.12,10.08,1,0.00,0.00,0.00,0.00,9.94,0.00,1
L,40,80.00,18.70,10.00,10.10,1,0.01,0.00,0.00,0.01,15.00,0.00,0
S,41,15.40,15.00,11.37,10.22,1,0.00,0.00,0.00,0.00,10.01,0.01,1
L,40,80.00,18.70,10.00,10.10,1,0.01,0.00,0.00,0.01,15.00,0.00,0
S,40,15.60,15.00,12.24,10.39,1,0.00,0.00,0.00,0.00,10.01,0.01,1
L,40,80.00,18.70,10.00,10.05,1,0.01,0.00,0.00,0.01,15.00,0.00,0
S,40,15.30,15.00,11.08,10.61,1,0.00,0.00,0.00,0.00,10.11,0.01,1
L,40,80.00,18.70,10.00,10.19,1,0.01,0.00,0.00,0.01,15.00,0.00,0
S,40,15.20,15.00,10.70,10.86,1,0.00,0.00,0.00,0.00,10.11,0.01,1
L,40,80.00,18.70,10.00,10.24,1,0.01,0.00,0.00,0.01,15.00,0.00,0
S,40,15.00,15.00,9.90,10.99,1,0.00,0.00,0.00,0.00,10.11,0.01,1
L,40,33.50,18.70,10.00,10.13,1,0.01,0.00,0.00,0.01,15.00,0.00,0
S,40,15.30,15.00,11.14,11.05,1,0.00,0.00,0.00,0.00,10.19,0.01,1
L,40,35.40,18.70,10.00,10.08,1,0.01,0.03,0.00,0.03,15.00,0.00,0
S,40,15.20,15.00,10.76,10.86,1,0.00,0.00,0.00,0.00,10.19,0.01,1
L,40,35.30,18.70,10.00,9.95,1,0.01,0.03,0.00,0.03,15.00,0.00,0
S,40,15.10,15.00,10.38,10.72,1,0.00,0.00,0.00,0.00,9.95,0.03,0
L,40,32.00,18.70,10.00,9.92,1,0.01,0.03,0.00,0.03,15.00,0.00,0
S,40,15.30,15.00,11.21,10.67,1,0.00,0.00,0.00,0.00,9.95,0.03,0
L,40,31.40,18.70,10.00,9.90,1,0.01,0.03,0.00,0.03,15.00,0.00,0
S,40,15.10,15.00,10.42,10.61,1,0.00,0.00,0.00,0.00,9.94,0.03,0
L,40,29.10,18.70,10.00,10.43,1,0.01,0.03,0.00,0.03,15.00,0.00,0
S,40,15.10,15.00,10.44,10.03,1,0.00,0.00,0.00,0.00,9.94,0.03,0
L,40,27.70,18.70,10.00,9.90,1,0.01,0.03,0.00,0.03,15.00,0.00,0
S,40,15.00,15.00,10.04,10.60,1,0.00,0.00,0.00,0.00,9.94,0.03,0
L,40,26.90,18.70,10.00,10.03,1,0.01,0.03,0.00,0.03,15.00,0.00,0
S,40,15.40,15.00,11.68,10.36,1,0.00,0.00,0.00,0.00,10.04,0.03,0
L,40,27.00,18.70,10.00,10.02,1,0.01,0.03,0.05,0.05,15.00,0.00,0
L,40,27.00,18.70,10.00,10.02,1,0.01,0.03,0.05,0.05,15.00,0.00,0
S,40,14.80,15.00,9.26,10.56,1,0.00,0.00,0.00,0.00,10.04,0.03,0
L,40,27.60,18.70,10.00,10.03,1,0.01,0.03,0.05,0.05,15.00,0.00,0
S,40,14.90,15.00,9.65,10.61,1,0.00,0.00,0.00,0.00,10.05,0.05,0
L,40,28.00,18.70,10.00,10.12,1,0.01,0.03,0.05,0.05,15.00,0.00,0
S,40,15.10,15.00,10.46,10.26,1,0.00,0.00,0.00,0.00,10.05,0.05,0
L,40,29.20,18.70,10.00,10.06,1,0.01,0.03,0.05,0.05,15.00,0.00,0
S,40,15.00,15.00,10.06,10.09,1,0.00,0.00,0.00,0.00,10.05,0.05,0
L,40,29.80,18.70,10.00,10.07,1,0.01,0.03,0.05,0.05,15.00,0.00,0
S,40,15.50,15.00,12.12,10.17,1,0.00,0.00,0.00,0.00,10.15,0.05,0
L,40,35.10,18.70,10.00,10.09,1,0.01,0.03,0.05,0.05,15.00,0.00,0
S,40,15.10,15.00,10.53,10.31,1,0.00,0.00,0.00,0.00,10.15,0.05,0
L,40,37.10,18.70,10.00,10.15,1,0.01,0.03,0.05,0.05,15.00,0.00,0
S,40,15.00,15.00,10.13,10.53,1,0.00,0.00,0.00,0.00,10.16,0.05,0
L,40,41.30,18.70,10.00,10.04,1,0.01,0.03,0.05,0.05,15.00,0.00,0
S,40,15.10,15.00,10.54,10.75,1,0.00,0.00,0.00,0.00,10.16,0.05,0
L,40,46.60,18.70,10.00,9.93,1,0.01,0.03,0.05,0.05,15.00,0.00,0
