Robot,Delta_muestra,Input_d,d_ref,vel_ref,Input_vel,Input_theta,Output_d,Output_vel,Output_theta,curvatura,vel_crucero,curvatura_predecesor,control
L,40,55.50,61.50,10.00,9.99,0,0.08,0.08,0.07,0.07,15.00,0.00,0
S,40,77.70,11.50,10.11,10.04,1,0.02,0.05,0.01,0.05,10.11,0.07,0
L,40,55.80,61.50,10.00,10.05,0,0.08,0.08,0.07,0.07,15.00,0.00,0
S,40,76.80,11.50,10.11,10.08,1,0.02,0.05,0.01,0.05,10.11,0.07,0
L,40,56.90,61.50,10.00,10.16,0,0.08,0.08,0.07,0.07,15.00,0.00,0
S,40,78.50,11.50,10.11,10.05,1,0.02,0.05,0.01,0.05,10.11,0.07,0
L,40,57.80,61.50,10.00,9.95,0,0.08,0.08,0.07,0.07,15.00,0.00,0
S,40,78.60,11.50,10.11,10.00,1,0.02,0.05,0.01,0.05,10.11,0.07,0
L,40,58.30,61.50,10.00,9.79,0,0.08,0.08,0.07,0.07,15.00,0.00,0
S,40,77.50,11.50,10.11,10.10,1,0.02,0.05,0.01,0.05,10.11,0.07,0
L,40,58.80,61.50,10.00,9.78,0,0.08,0.08,0.07,0.07,15.00,0.00,0
S,40,78.80,11.50,9.76,10.17,0,0.02,0.05,0.06,0.02,9.76,0.07,0
L,40,59.50,61.50,10.00,9.87,0,0.08,0.08,0.07,0.07,15.00,0.00,0
S,40,80.00,11.50,9.76,10.23,0,0.02,0.05,0.06,0.02,9.76,0.07,0
L,40,56.90,61.50,10.00,9.89,0,0.08,0.08,0.07,0.07,15.00,0.00,0
S,40,80.00,11.50,10.08,9.57,0,0.02,0.05,0.06,0.02,10.08,0.07,0
L,40,62.60,61.50,10.00,9.92,0,0.08,0.08,0.07,0.07,15.00,0.00,0
S,40,80.00,11.50,10.08,11.11,0,0.02,0.05,0.06,0.02,10.08,0.07,0
L,40,62.30,61.50,10.00,9.98,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,11.50,10.08,9.88,0,0.02,0.05,0.06,0.02,10.08,0.07,0
L,40,57.30,61.50,10.00,9.96,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,11.50,10.01,9.83,0,0.02,0.05,0.06,0.02,10.01,0.08,0
L,40,52.60,61.50,10.00,10.07,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,11.50,10.01,9.87,0,0.02,0.05,0.06,0.02,10.01,0.08,0
L,40,49.70,61.50,10.00,10.05,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,11.50,10.05,10.03,0,0.02,0.05,0.06,0.02,10.05,0.08,0
L,40,46.80,61.50,10.00,10.14,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,11.50,10.05,9.88,0,0.02,0.05,0.06,0.02,10.05,0.08,0
L,40,46.30,61.50,10.00,10.32,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,11.50,10.05,9.99,0,0.08,0.05,0.06,0.05,10.05,0.08,0
L,40,48.50,61.50,10.00,10.33,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,11.50,10.13,9.98,0,0.08,0.05,0.06,0.05,10.13,0.08,0
L,40,46.20,61.50,10.00,9.86,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,11.50,10.13,10.07,0,0.08,0.05,0.06,0.05,10.13,0.08,0
L,40,45.60,61.50,10.00,9.85,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,11.50,9.98,10.06,0,0.08,0.05,0.06,0.05,9.98,0.08,0
L,40,46.50,61.50,10.00,10.08,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,11.50,9.98,10.08,0,0.08,0.05,0.06,0.05,9.98,0.08,0
L,40,47.30,61.50,10.00,9.99,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,11.50,9.98,10.04,0,0.08,0.05,0.06,0.05,9.98,0.08,0
L,40,47.80,61.50,10.00,9.87,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,11.50,9.98,10.01,0,0.08,0.05,0.06,0.05,9.98,0.08,0
L,40,53.50,61.50,10.00,10.01,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,11.50,9.98,10.03,0,0.08,0.05,0.06,0.05,9.98,0.08,0
L,40,56.60,61.50,10.00,10.10,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,11.50,10.00,9.97,0,0.08,0.07,0.06,0.06,10.00,0.08,0
L,40,51.70,61.50,10.00,10.05,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,11.50,10.00,9.91,0,0.08,0.07,0.06,0.06,10.00,0.08,0
L,40,53.90,61.50,10.00,9.95,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,11.50,10.00,9.94,0,0.08,0.07,0.06,0.06,10.00,0.08,0
L,40,50.90,61.50,10.00,9.88,0,0.08,0.07,0.08,0.07,15.00,0.00,0
S,40,80.00,11.50,9.96,9.85,0,0.08,0.07,0.06,0.06,9.96,0.08,0
L,40,53.50,61.50,10.00,10.02,0,0.08,0.07,0.08,0.07,15.00,0.00,0
S,40,80.00,11.50,9.96,9.93,0,0.08,0.07,0.06,0.06,9.96,0.08,0
L,40,54.60,61.50,10.00,9.35,0,0.08,0.07,0.08,0.07,15.00,0.00,0
S,41,80.00,11.50,9.97,9.82,0,0.08,0.07,0.06,0.06,9.97,0.07,0
L,40,63.30,61.50,10.00,10.12,0,0.08,0.07,0.08,0.07,15.00,0.00,0
S,40,80.00,11.50,9.97,9.99,0,0.08,0.07,0.06,0.06,9.97,0.07,0
L,40,64.30,61.50,10.00,10.55,0,0.08,0.07,0.08,0.07,15.00,0.00,0
S,40,80.00,11.50,10.34,10.02,0,0.08,0.07,0.06,0.06,10.34,0.07,0
L,40,65.50,61.50,10.00,10.05,0,0.08,0.07,0.08,0.07,15.00,0.00,0
S,40,80.00,11.50,10.34,10.10,0,0.08,0.07,0.08,0.07,10.34,0.07,0
L,40,69.90,61.50,10.00,10.41,0,0.08,0.07,0.08,0.07,15.00,0.00,0
S,40,80.00,11.50,10.34,9.98,0,0.08,0.07,0.08,0.07,10.34,0.07,0
L,40,72.60,61.50,10.00,10.47,0,0.08,0.07,0.08,0.07,15.00,0.00,0
S,40,80.00,11.50,10.33,10.04,0,0.08,0.07,0.08,0.07,10.33,0.07,0
L,40,80.00,61.50,10.00,9.95,0,0.08,0.07,0.05,0.05,15.00,0.00,0
S,40,80.00,11.50,10.33,10.01,0,0.08,0.07,0.08,0.07,10.33,0.07,0
L,40,78.80,61.50,10.00,10.15,0,0.08,0.07,0.05,0.05,15.00,0.00,0
S,40,80.00,11.50,10.26,10.07,0,0.08,0.07,0.08,0.07,10.26,0.05,0
L,40,72.50,61.50,10.00,10.08,0,0.08,0.07,0.05,0.05,15.00,0.00,0
S,40,80.00,11.50,10.26,10.18,0,0.08,0.07,0.08,0.07,10.26,0.05,0
L,40,77.40,61.50,10.00,10.02,0,0.08,0.07,0.05,0.05,15.00,0.00,0
S,40,80.00,11.50,10.26,10.20,0,0.08,0.07,0.08,0.07,10.26,0.05,0
L,40,71.50,61.50,10.00,9.94,0,0.08,0.07,0.05,0.05,15.00,0.00,0
S,40,80.00,11.50,9.54,10.38,0,0.08,0.07,0.08,0.07,9.54,0.05,0
L,40,80.00,61.50,10.00,9.84,0,0.08,0.07,0.05,0.05,15.00,0.00,0
S,40,80.00,11.50,9.54,10.22,0,0.08,0.07,0.08,0.07,9.54,0.05,0
L,40,77.30,61.50,10.00,9.65,0,0.08,0.07,0.05,0.05,15.00,0.00,0
S,40,80.00,11.50,9.65,9.90,0,0.07,0.07,0.08,0.07,9.65,0.05,0
L,40,80.00,61.50,10.00,9.64,0,0.08,0.07,0.05,0.05,15.00,0.00,0
S,40,80.00,11.50,9.65,9.72,0,0.07,0.07,0.08,0.07,9.65,0.05,0
L,40,75.40,61.50,10.00,9.63,0,0.08,0.07,0.05,0.05,15.00,0.00,0
S,40,80.00,11.50,9.65,10.02,0,0.07,0.07,0.08,0.07,9.65,0.05,0
L,40,80.00,61.50,10.00,9.64,0,0.02,0.07,0.05,0.02,15.00,0.00,0
S,40,80.00,11.50,9.53,9.83,0,0.07,0.07,0.08,0.07,9.53,0.05,0
L,40,80.00,61.50,10.00,9.82,0,0.02,0.07,0.05,0.02,15.00,0.00,0
S,40,80.00,11.50,9.53,9.73,0,0.07,0.07,0.08,0.07,9.53,0.05,0
L,40,75.80,61.50,10.00,9.85,0,0.02,0.07,0.05,0.02,15.00,0.00,0
S,40,80.00,11.50,9.81,9.95,0,0.07,0.07,0.08,0.07,9.81,0.02,0
L,40,80.00,61.50,10.00,10.00,0,0.02,0.07,0.05,0.02,15.00,0.00,0
S,40,80.00,11.50,9.81,9.55,0,0.07,0.07,0.08,0.07,9.81,0.02,0
L,40,69.10,61.50,10.00,9.67,0,0.02,0.07,0.05,0.02,15.00,0.00,0
S,40,80.00,11.50,9.81,9.66,0,0.07,0.07,0.08,0.07,9.81,0.02,0
L,40,73.30,61.50,10.00,9.98,0,0.02,0.07,0.05,0.02,15.00,0.00,0
S,40,80.00,11.50,9.86,9.81,0,0.07,0.08,0.08,0.07,9.86,0.02,0
L,40,73.90,61.50,10.00,10.07,0,0.02,0.07,0.05,0.02,15.00,0.00,0
S,40,80.00,11.50,9.86,9.94,0,0.07,0.08,0.08,0.07,9.86,0.02,0
L,40,68.20,61.50,10.00,10.14,0,0.02,0.07,0.05,0.02,15.00,0.00,0
S,40,80.00,11.50,10.02,10.18,0,0.07,0.08,0.08,0.07,10.02,0.02,0
L,40,79.70,61.50,10.00,10.30,0,0.02,0.01,0.05,0.01,15.00,0.00,0
S,40,80.00,11.50,10.02,10.54,0,0.07,0.08,0.08,0.07,10.02,0.02,0
L,40,75.30,61.50,10.00,10.25,0,0.02,0.01,0.05,0.01,15.00,0.00,0
S,40,80.00,11.50,10.02,10.05,0,0.07,0.08,0.08,0.07,10.02,0.02,0
L,40,70.40,61.50,10.00,10.20,0,0.02,0.01,0.05,0.01,15.00,0.00,0
S,40,80.00,11.50,10.21,9.82,0,0.07,0.08,0.08,0.07,10.21,0.01,0
L,40,75.20,61.50,10.00,10.11,0,0.02,0.01,0.05,0.01,15.00,0.00,0
S,40,80.00,11.50,10.21,10.32,0,0.07,0.08,0.08,0.07,10.21,0.01,0
L,40,69.80,61.50,10.00,10.17,0,0.02,0.01,0.05,0.01,15.00,0.00,0
S,40,80.00,11.50,10.23,9.93,0,0.07,0.08,0.08,0.07,10.23,0.01,0
L,40,80.00,61.50,10.00,10.08,0,0.02,0.01,0.05,0.01,15.00,0.00,0
S,40,73.10,11.50,10.23,10.07,0,0.07,0.08,0.08,0.07,10.23,0.01,0
L,40,80.00,61.50,10.00,10.04,0,0.02,0.01,0.05,0.01,15.00,0.00,0
S,40,58.00,11.50,10.05,10.00,0,0.07,0.08,0.08,0.07,10.05,0.01,0
L,40,74.90,61.50,10.00,10.03,0,0.02,0.01,0.05,0.01,15.00,0.00,0
S,40,80.00,11.50,10.05,10.38,0,0.07,0.08,0.08,0.07,10.05,0.01,0
L,40,68.80,61.50,10.00,9.99,0,0.02,0.01,0.01,0.01,15.00,0.00,1
S,40,80.00,11.50,10.05,10.18,0,0.07,0.08,0.08,0.07,10.05,0.01,0
L,40,74.00,61.50,10.00,10.02,0,0.02,0.01,0.01,0.01,15.00,0.00,1
S,40,80.00,11.50,9.98,10.05,0,0.07,0.08,0.08,0.07,9.98,0.01,0
L,40,75.40,61.50,10.00,10.01,0,0.02,0.01,0.01,0.01,15.00,0.00,1
S,40,80.00,11.50,9.98,9.92,0,0.07,0.08,0.08,0.07,9.98,0.01,0
L,40,80.00,61.50,10.00,10.03,0,0.02,0.01,0.01,0.01,15.00,0.00,1
S,40,80.00,11.50,9.93,9.88,0,0.07,0.08,0.08,0.07,9.93,0.01,0
L,40,78.30,61.50,10.00,9.98,0,0.02,0.01,0.01,0.01,15.00,0.00,1
S,40,27.00,11.50,9.93,9.87,0,0.07,0.08,0.08,0.07,9.93,0.01,0
L,40,73.90,61.50,10.00,9.97,0,0.02,0.01,0.01,0.01,15.00,0.00,1
S,40,25.90,11.50,9.93,9.88,0,0.07,0.08,0.08,0.07,9.93,0.01,0
L,40,76.10,61.50,10.00,10.08,0,0.02,0.01,0.01,0.01,15.00,0.00,1
S,40,41.50,11.50,9.91,9.87,0,0.08,0.08,0.08,0.08,9.91,0.01,0
L,40,80.00,61.50,10.00,10.07,0,0.02,0.01,0.01,0.01,15.00,0.00,1
S,40,50.40,11.50,9.91,9.90,0,0.08,0.08,0.08,0.08,9.91,0.01,0
L,40,75.20,61.50,10.00,9.77,1,0.01,0.01,0.01,0.01,15.00,0.00,0
S,40,49.30,11.50,9.81,9.94,0,0.08,0.08,0.08,0.08,9.81,0.01,0
L,40,79.10,61.50,10.00,9.77,1,0.01,0.01,0.01,0.01,15.00,0.00,0
S,40,50.10,11.50,9.81,9.89,0,0.08,0.08,0.08,0.08,9.81,0.01,0
L,40,75.90,61.50,10.00,9.62,1,0.01,0.01,0.01,0.01,15.00,0.00,0
S,40,45.80,11.50,9.81,9.87,0,0.08,0.08,0.08,0.08,9.81,0.01,0
L,40,79.40,61.50,10.00,9.87,1,0.01,0.01,0.01,0.01,15.00,0.00,0
S,40,45.60,11.50,9.95,9.73,0,0.08,0.08,0.08,0.08,9.95,0.01,0
L,40,80.00,61.50,10.00,9.91,1,0.01,0.01,0.01,0.01,15.00,0.00,0
S,40,47.50,11.50,9.95,9.78,0,0.08,0.08,0.08,0.08,9.95,0.01,0
L,40,77.50,61.50,10.00,10.03,1,0.01,0.01,0.01,0.01,15.00,0.00,0
S,40,37.50,11.50,10.08,9.85,0,0.08,0.08,0.08,0.08,10.08,0.01,0
L,40,80.00,61.50,10.00,9.96,1,0.01,0.01,0.01,0.01,15.00,0.00,0
S,40,27.80,11.50,10.08,10.09,0,0.08,0.08,0.08,0.08,10.08,0.01,0
L,40,74.80,61.50,10.00,9.87,1,0.01,0.01,0.01,0.01,15.00,0.00,0
S,40,21.90,11.50,10.08,10.22,0,0.08,0.08,0.08,0.08,10.08,0.01,0
L,40,76.30,61.50,10.00,9.84,1,0.01,0.00,0.01,0.01,15.00,0.00,1
S,40,14.90,11.50,9.88,10.20,0,0.08,0.08,0.08,0.08,9.88,0.01,0
L,40,77.00,61.50,10.00,9.87,1,0.01,0.00,0.01,0.01,15.00,0.00,1
S,40,12.40,11.50,9.88,10.25,0,0.08,0.08,0.08,0.08,9.88,0.01,0
L,40,72.30,61.50,10.00,9.88,1,0.01,0.00,0.01,0.01,15.00,0.00,1
S,40,11.60,11.50,9.84,9.89,0,0.08,0.08,0.08,0.08,9.84,0.01,0
L,40,79.30,61.50,10.00,10.05,1,0.01,0.00,0.01,0.01,15.00,0.00,1
S,40,11.50,11.50,9.84,9.97,0,0.08,0.08,0.08,0.08,9.84,0.01,0
L,40,80.00,61.50,10.00,10.03,1,0.01,0.00,0.01,0.01,15.00,0.00,1
S,40,11.40,11.50,9.84,9.87,0,0.08,0.08,0.08,0.08,9.84,0.01,0
L,40,77.70,61.50,10.00,10.01,1,0.01,0.00,0.01,0.01,15.00,0.00,1
S,40,10.80,11.50,9.93,9.79,0,0.08,0.08,0.08,0.08,9.93,0.01,0
L,40,77.70,61.50,10.00,9.92,1,0.01,0.00,0.01,0.01,15.00,0.00,1
S,40,11.30,11.50,9.93,9.82,0,0.08,0.08,0.08,0.08,9.93,0.01,0
L,40,80.00,61.50,10.00,10.07,1,0.01,0.00,0.01,0.01,15.00,0.00,1
S,40,11.10,11.50,9.75,9.78,0,0.08,0.08,0.08,0.08,9.75,0.01,0
L,40,73.30,61.50,10.00,9.84,1,0.01,0.00,0.01,0.01,15.00,0.00,1
S,40,11.10,11.50,9.75,9.67,0,0.08,0.08,0.08,0.08,9.75,0.01,0
L,40,76.30,61.50,10.00,9.90,1,0.01,0.00,0.00,0.01,15.00,0.00,1
S,40,11.10,11.50,9.81,9.67,0,0.08,0.08,0.08,0.08,9.81,0.01,0
L,40,78.90,61.50,10.00,9.94,1,0.01,0.00,0.00,0.01,15.00,0.00,1
S,40,11.00,11.50,9.81,9.69,0,0.08,0.08,0.08,0.08,9.81,0.01,0
L,40,79.60,61.50,10.00,10.13,1,0.01,0.00,0.00,0.01,15.00,0.00,1
S,40,11.20,11.50,9.81,9.83,0,0.08,0.08,0.08,0.08,9.81,0.01,0
L,40,75.60,61.50,10.00,10.32,1,0.01,0.00,0.00,0.01,15.00,0.00,1
S,40,11.30,11.50,10.11,9.86,0,0.08,0.08,0.08,0.08,10.11,0.01,0
L,40,74.40,61.50,10.00,10.14,1,0.01,0.00,0.00,0.01,15.00,0.00,1
S,40,11.10,11.50,10.11,9.95,0,0.08,0.08,0.08,0.08,10.11,0.01,0
L,40,77.50,61.50,10.00,9.66,1,0.01,0.00,0.00,0.01,15.00,0.00,1
S,40,11.40,11.50,10.05,10.01,0,0.08,0.08,0.08,0.08,10.05,0.01,0
L,40,78.90,61.50,10.00,10.12,1,0.01,0.00,0.00,0.01,15.00,0.00,1
S,40,10.90,11.50,10.05,10.04,0,0.06,0.08,0.08,0.06,10.05,0.01,0
L,40,76.20,61.50,10.00,10.26,1,0.01,0.00,0.00,0.01,15.00,0.00,1
S,40,11.40,11.50,10.05,10.10,0,0.06,0.08,0.08,0.06,10.05,0.01,0
L,40,77.80,61.50,10.00,10.31,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,10.90,11.50,10.19,10.13,0,0.06,0.08,0.08,0.06,10.19,0.00,0
L,40,80.00,61.50,10.00,10.10,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.10,11.50,10.19,10.22,0,0.06,0.08,0.08,0.06,10.19,0.00,0
L,40,76.90,61.50,10.00,10.13,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.10,11.50,10.13,10.23,0,0.06,0.08,0.08,0.06,10.13,0.00,0
L,40,75.30,61.50,10.00,10.08,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,10.90,11.50,10.13,10.11,0,0.06,0.08,0.08,0.06,10.13,0.00,0
L,40,76.10,61.50,10.00,10.17,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,10.90,11.50,10.13,10.07,0,0.06,0.08,0.08,0.06,10.13,0.00,0
L,40,74.80,61.50,10.00,10.16,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,10.90,11.50,10.13,10.01,0,0.06,0.08,0.08,0.06,10.13,0.00,0
L,40,77.70,61.50,10.00,10.08,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,10.90,11.50,10.13,9.98,0,0.06,0.04,0.08,0.04,10.13,0.00,0
L,40,75.00,61.50,10.00,10.01,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.20,11.50,10.04,9.98,0,0.06,0.04,0.08,0.04,10.04,0.00,0
L,40,76.30,61.50,10.00,9.95,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,10.70,11.50,10.04,10.18,0,0.06,0.04,0.08,0.04,10.04,0.00,0
L,40,74.90,61.50,10.00,9.96,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,10.90,11.50,10.04,10.17,0,0.06,0.04,0.08,0.04,10.04,0.00,0
L,40,75.20,61.50,10.00,9.89,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,10.40,11.50,9.89,10.04,0,0.06,0.04,0.08,0.04,9.89,0.00,0
L,40,76.60,61.50,10.00,9.93,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,10.80,11.50,9.89,9.96,0,0.06,0.04,0.08,0.04,9.89,0.00,0
L,40,77.40,61.50,10.00,9.87,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,10.70,11.50,9.87,9.89,0,0.06,0.04,0.08,0.04,9.87,0.00,0
L,40,73.60,61.50,10.00,9.90,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,10.70,11.50,9.87,9.79,0,0.06,0.04,0.02,0.02,9.87,0.00,0
L,40,75.80,61.50,10.00,9.93,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,10.80,11.50,9.87,9.79,0,0.06,0.04,0.02,0.02,9.87,0.00,0
L,40,73.60,61.50,10.00,10.16,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.00,11.50,9.93,9.66,0,0.06,0.04,0.02,0.02,9.93,0.00,0
L,40,74.90,61.50,10.00,10.05,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.10,11.50,9.93,9.84,0,0.06,0.04,0.02,0.02,9.93,0.00,0
L,40,72.20,61.50,10.00,9.83,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,10.80,11.50,9.71,9.71,0,0.06,0.04,0.02,0.02,9.71,0.00,0
L,40,70.90,61.50,10.00,9.87,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.00,11.50,9.71,9.83,0,0.06,0.04,0.02,0.02,9.71,0.00,0
L,40,71.10,61.50,10.00,10.04,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,10.90,11.50,9.71,9.75,0,0.06,0.04,0.02,0.02,9.71,0.00,0
L,40,70.60,61.50,10.00,9.89,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,10.90,11.50,10.05,9.83,0,0.06,0.04,0.02,0.02,10.05,0.00,0
L,40,73.40,61.50,10.00,9.95,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,10.80,11.50,10.05,9.80,0,0.06,0.04,0.02,0.02,10.05,0.00,0
L,40,73.90,61.50,10.00,9.98,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,10.80,11.50,9.93,9.92,0,0.06,0.04,0.02,0.02,9.93,0.00,0
L,40,71.70,61.50,10.00,9.96,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.10,11.50,8.37,10.00,0,0.01,0.04,0.02,0.01,9.93,0.00,1
L,40,71.30,61.50,10.00,10.03,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,10.80,11.50,7.08,9.84,0,0.01,0.04,0.02,0.01,10.30,0.00,1
L,40,70.20,61.50,10.00,10.04,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.10,11.50,8.23,9.50,0,0.01,0.04,0.02,0.01,10.30,0.00,1
L,40,70.00,61.50,10.00,10.06,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.40,11.50,9.42,8.16,0,0.01,0.04,0.02,0.01,10.30,0.00,1
L,40,69.50,61.50,10.00,10.10,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,10.90,11.50,7.35,9.00,0,0.01,0.04,0.02,0.01,10.10,0.00,1
L,40,70.40,61.50,10.00,10.08,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.30,11.50,8.93,8.58,0,0.01,0.04,0.02,0.01,10.10,0.00,1
L,40,67.60,61.50,10.00,10.15,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,10.80,11.50,6.84,8.54,0,0.01,0.04,0.02,0.01,10.25,0.00,1
L,40,69.00,61.50,10.00,10.32,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.10,11.50,7.99,8.32,0,0.01,0.04,0.02,0.01,10.25,0.00,1
L,40,68.70,61.50,10.00,10.13,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.50,11.50,9.59,8.18,0,0.01,0.04,0.02,0.01,10.25,0.00,1
L,40,67.20,61.50,10.00,9.99,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.40,11.50,10.09,8.33,1,0.01,0.00,0.02,0.02,10.09,0.00,0
L,40,66.20,61.50,10.00,9.84,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.70,11.50,10.09,8.65,1,0.01,0.00,0.02,0.02,10.09,0.00,0
L,40,67.50,61.50,10.00,9.96,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.50,11.50,9.97,9.12,1,0.01,0.00,0.02,0.02,9.97,0.00,0
L,40,66.60,61.50,10.00,10.14,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.40,11.50,9.97,9.54,1,0.01,0.00,0.02,0.02,9.97,0.00,0
L,40,67.90,61.50,10.00,10.10,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.50,11.50,9.97,9.86,1,0.01,0.00,0.02,0.02,9.97,0.00,0
L,40,69.70,61.50,10.00,9.80,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.50,11.50,9.99,10.08,1,0.01,0.00,0.02,0.02,9.99,0.00,0
L,40,64.00,61.50,10.00,9.80,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.50,11.50,9.99,9.49,1,0.01,0.00,0.02,0.02,9.99,0.00,0
L,40,66.50,61.50,10.00,9.77,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.50,11.50,9.99,9.64,1,0.01,0.00,0.00,0.01,10.06,0.00,1
L,40,65.60,61.50,10.00,9.78,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.50,11.50,9.99,9.33,1,0.01,0.00,0.00,0.01,10.06,0.00,1
L,40,65.60,61.50,10.00,9.79,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.50,11.50,9.99,9.77,1,0.01,0.00,0.00,0.01,10.06,0.00,1
L,40,64.40,61.50,10.00,9.77,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.30,11.50,9.17,9.79,1,0.01,0.00,0.00,0.01,9.85,0.00,1
L,40,65.50,61.50,10.00,9.81,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.30,11.50,9.14,9.66,1,0.01,0.00,0.00,0.01,9.85,0.00,1
L,40,64.90,61.50,10.00,9.86,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.40,11.50,9.53,9.40,1,0.01,0.00,0.00,0.01,10.27,0.00,1
L,40,66.80,61.50,10.00,10.06,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.70,11.50,10.75,9.43,1,0.01,0.00,0.00,0.01,10.27,0.00,1
L,40,64.70,61.50,10.00,10.02,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.60,11.50,10.37,9.69,1,0.01,0.00,0.00,0.01,10.27,0.00,1
L,40,63.90,61.50,10.00,10.06,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.60,11.50,10.38,9.91,1,0.01,0.00,0.00,0.01,10.06,0.00,1
L,40,64.20,61.50,10.00,9.92,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.60,11.50,10.39,10.01,1,0.01,0.00,0.00,0.01,10.06,0.00,1
L,40,64.50,61.50,10.00,9.90,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.50,11.50,9.99,10.05,1,0.01,0.00,0.00,0.01,9.92,0.00,1
L,40,63.00,61.50,10.00,9.82,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.40,11.50,9.58,10.06,1,0.00,0.00,0.00,0.00,9.92,0.00,1
L,40,64.40,61.50,10.00,10.05,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,11.40,11.50,9.57,10.04,1,0.00,0.00,0.00,0.00,9.84,0.00,1
L,40,62.60,61.50,10.00,10.02,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,11.50,11.50,9.97,9.96,1,0.00,0.00,0.00,0.00,9.84,0.00,1
L,40,62.60,61.50,10.00,9.97,1,0.00,0.00,0.00,0.00,15.00,0.00,1
