Robot,Delta_muestra,Input_d,d_ref,vel_ref,Input_vel,Input_theta,Output_d,Output_vel,Output_theta,curvatura,vel_crucero,curvatura_predecesor,control
S,42,56.10,13.90,0.00,0.00,0.00,30.00,65.85,-3.67,0.00,0.00,0.03,0
L,40,66.10,58.70,20.00,19.18,0.01,0.00,600.65,-142.52,0.03,15.00,0.00,0
S,41,58.40,13.90,0.00,0.00,0.00,30.00,65.85,-4.53,0.00,0.00,0.03,0
L,42,69.30,58.70,20.00,20.76,0.01,0.00,564.13,-139.19,0.03,15.00,0.00,0
S,42,57.60,13.90,0.00,0.00,0.00,30.00,65.85,-0.23,0.00,0.00,0.03,0
L,42,72.70,58.70,20.00,19.66,0.00,0.00,588.33,-136.64,0.03,15.00,0.00,0
S,42,57.50,13.90,0.00,0.00,0.00,30.00,65.85,-4.37,0.00,0.00,0.03,0
L,42,73.30,58.70,20.00,19.72,0.00,0.00,589.03,-138.37,0.03,15.00,0.00,0
S,42,58.40,13.90,0.00,0.00,0.00,30.00,65.85,-3.97,0.00,0.00,0.03,0
L,41,80.00,58.70,20.00,20.74,0.00,0.00,563.75,-138.27,0.04,15.00,0.00,0
S,41,58.40,13.90,0.00,0.00,0.00,30.00,65.85,-6.72,0.00,0.00,0.04,0
L,40,80.00,58.70,20.00,19.44,-0.00,0.00,593.56,-128.27,0.04,15.00,0.00,0
S,41,59.60,13.90,0.00,0.00,0.00,30.00,65.85,-4.43,0.00,0.00,0.04,0
L,42,80.00,58.70,20.00,20.42,-0.00,0.00,570.93,-123.28,0.04,15.00,0.00,0
S,42,59.20,13.90,0.00,0.00,0.00,30.00,65.85,-9.73,0.00,0.00,0.04,0
L,42,79.00,58.70,20.00,20.04,-0.01,0.00,578.43,-116.08,0.04,15.00,0.00,0
S,41,57.60,13.90,0.00,0.00,0.00,30.00,65.85,-3.28,0.00,0.00,0.04,0
L,42,80.00,58.70,20.00,20.66,-0.01,0.00,561.77,-103.83,0.04,15.00,0.00,0
S,41,58.50,13.90,0.00,0.00,0.00,30.00,65.85,-4.36,0.00,0.00,0.04,0
L,41,80.00,58.70,20.00,20.09,-0.01,0.00,572.75,-121.82,0.04,15.00,0.00,0
S,41,57.30,13.90,0.00,0.00,0.00,30.00,65.85,-4.43,0.00,0.00,0.04,0
L,40,79.60,58.70,20.00,20.40,-0.07,0.00,564.31,108.57,0.04,15.00,0.00,0
S,40,59.10,13.90,0.00,0.00,0.00,30.00,65.85,-9.12,0.00,0.00,0.04,0
L,42,79.80,58.70,20.00,20.09,-0.07,0.00,570.05,28.90,0.04,15.00,0.00,0
S,41,58.10,13.90,0.00,0.00,0.00,30.00,65.85,-2.69,0.00,0.00,0.04,0
L,42,78.40,58.70,20.00,19.93,-0.01,0.00,573.57,-166.84,0.04,15.00,0.00,0
S,41,57.10,13.90,0.00,0.00,0.00,30.00,65.85,-9.09,0.00,0.00,0.04,0
L,42,80.00,58.70,20.00,18.74,0.00,0.00,605.39,-118.95,0.04,15.00,0.00,0
S,42,57.20,13.90,0.00,0.00,0.00,30.00,65.85,-6.22,0.00,0.00,0.04,0
L,42,75.00,58.70,20.00,20.67,0.00,0.00,562.18,-110.90,0.04,15.00,0.00,0
S,42,58.40,13.90,0.00,0.00,0.00,30.00,65.85,-8.09,0.00,0.00,0.04,0
L,41,78.00,58.70,20.00,19.20,0.00,0.00,596.74,-113.78,0.04,15.00,0.00,0
S,40,58.30,13.90,0.00,0.00,-0.00,30.00,65.85,-1.63,0.00,0.00,0.04,0
L,40,73.80,58.70,20.00,20.35,0.01,0.00,571.38,-134.22,0.03,15.00,0.00,0
S,41,56.30,13.90,0.00,0.00,0.00,30.00,65.85,-7.60,0.00,0.00,0.03,0
L,40,74.40,58.70,20.00,19.58,0.01,0.00,589.42,-137.26,0.03,15.00,0.00,0
S,40,57.10,13.90,0.00,0.00,0.00,30.00,65.85,-6.67,0.00,0.00,0.03,0
L,41,70.80,58.70,20.00,20.64,0.02,0.00,564.12,-147.69,0.03,15.00,0.00,0
S,41,58.60,13.90,0.00,0.00,0.00,30.00,65.85,-7.37,0.00,0.00,0.03,0
L,40,70.30,58.70,20.00,20.29,0.02,0.00,569.63,-150.16,0.03,15.00,0.00,0
S,42,58.70,13.90,0.00,0.00,0.00,30.00,65.85,-7.28,0.00,0.00,0.03,0
L,41,70.00,58.70,20.00,20.14,0.02,0.00,571.66,-144.40,0.03,15.00,0.00,0
S,42,57.80,13.90,0.00,0.00,0.00,30.00,65.85,-6.59,0.00,0.00,0.03,0
L,42,69.10,58.70,20.00,19.92,0.01,0.00,576.76,-139.15,0.03,15.00,0.00,0
S,42,59.50,13.90,0.00,0.00,0.00,30.00,65.85,-6.45,0.00,0.00,0.03,0
L,40,70.10,58.70,20.00,19.10,0.01,0.00,598.51,-140.07,0.03,15.00,0.00,0
S,42,59.00,13.90,0.00,0.03,0.00,30.00,64.99,-7.92,0.00,0.00,0.03,0
L,42,70.30,58.70,20.00,20.54,0.01,0.00,566.14,-134.47,0.03,15.00,0.00,0
S,40,58.30,13.90,0.00,0.00,0.00,30.00,65.57,-9.57,0.00,0.00,0.03,0
L,40,68.90,58.70,20.00,19.33,0.01,0.00,594.61,-142.54,0.03,15.00,0.00,0
S,42,58.70,13.90,0.00,0.00,0.00,30.00,65.62,-7.82,0.00,0.00,0.03,0
L,41,70.20,58.70,20.00,19.49,0.01,0.00,594.31,-132.75,0.03,15.00,0.00,0
S,41,57.80,13.90,0.00,0.00,0.00,30.00,65.63,-8.15,0.00,0.00,0.03,0
L,42,69.20,58.70,20.00,20.84,0.01,0.00,561.79,-135.70,0.03,15.00,0.00,0
S,42,58.00,13.90,0.00,0.05,0.00,30.00,64.23,-7.14,0.00,0.00,0.03,0
L,40,72.20,58.70,20.00,20.61,0.00,0.00,563.00,-128.27,0.03,15.00,0.00,0
S,42,56.80,13.90,0.00,0.01,0.00,30.00,65.14,-12.34,0.00,0.00,0.03,0
L,42,69.40,58.70,20.00,19.31,0.00,0.00,593.51,-131.18,0.04,15.00,0.00,0
S,42,58.40,13.90,0.00,0.06,0.00,30.00,63.71,-6.99,0.00,0.00,0.04,0
L,40,70.20,58.70,20.00,19.90,0.00,0.00,582.19,-128.18,0.04,15.00,0.00,0
S,42,57.10,13.90,0.00,0.16,0.00,30.00,60.75,-6.97,0.00,0.00,0.04,0
L,41,68.10,58.70,20.00,19.65,0.00,0.00,589.43,-130.89,0.04,15.00,0.00,0
L,40,68.20,58.70,20.00,20.49,0.00,0.00,569.47,-131.24,0.04,15.00,0.00,0
S,42,58.20,13.90,0.00,0.12,0.07,30.00,60.83,-253.03,0.00,0.00,0.04,0
L,41,70.50,58.70,20.00,19.78,0.00,0.00,585.20,-129.09,0.04,15.00,0.00,0
S,42,57.40,13.90,0.00,-0.07,-0.01,30.00,65.16,98.05,0.00,0.00,0.04,0
L,40,71.10,58.70,20.00,19.50,0.00,0.00,593.76,-127.87,0.04,15.00,0.00,0
S,41,58.60,13.90,0.00,1.37,-0.01,30.00,27.58,20.43,0.00,0.00,0.04,0
L,42,70.00,58.70,20.00,20.37,-0.00,0.00,573.75,-123.70,0.04,15.00,0.00,0
S,42,58.80,13.90,0.00,0.94,-0.01,30.00,30.59,1.57,0.00,0.00,0.04,0
L,42,67.70,58.70,20.00,19.66,-0.00,0.00,590.24,-124.15,0.04,15.00,0.00,0
S,42,58.80,13.90,0.00,0.20,-0.01,30.00,44.41,7.72,0.00,0.00,0.04,0
L,42,71.20,58.70,20.00,20.01,-0.00,0.00,583.23,-125.74,0.04,15.00,0.00,0
S,42,58.20,13.90,0.00,0.02,-0.01,30.00,47.85,9.30,0.00,0.00,0.04,0
L,42,65.20,58.70,20.00,19.65,-0.00,0.00,592.60,-124.81,0.04,15.00,0.00,0
S,42,57.80,13.90,0.00,0.00,-0.01,30.00,48.27,14.08,0.00,0.00,0.04,0
L,41,61.10,58.70,20.00,20.60,-0.00,0.00,569.86,-119.76,0.04,15.00,0.00,0
S,41,57.80,13.90,0.00,0.00,-0.01,30.00,48.32,15.14,0.00,0.00,0.04,0
L,42,57.80,58.70,20.00,20.08,-0.00,0.00,579.79,-121.93,0.04,15.00,0.00,0
S,42,59.30,13.90,0.00,0.00,-0.01,30.00,48.33,15.03,0.00,0.00,0.04,0
L,41,51.00,58.70,20.00,20.20,-0.00,0.00,576.27,-123.86,0.04,15.00,0.00,0
S,40,58.40,13.90,0.00,0.00,-0.01,30.00,48.33,19.26,0.00,0.00,0.04,0
L,40,45.40,58.70,20.00,19.14,-0.00,0.00,602.72,-123.08,0.04,15.00,0.00,0
S,42,57.50,13.90,0.00,0.00,-0.01,30.00,48.33,17.93,0.00,0.00,0.04,0
L,42,80.00,58.70,20.00,20.63,-0.00,0.00,568.74,-118.15,0.04,15.00,0.00,0
S,42,59.40,13.90,0.00,0.00,-0.01,30.00,48.33,25.14,0.00,0.00,0.04,0
L,42,80.00,58.70,20.00,20.69,-0.01,0.00,563.20,-100.54,0.04,15.00,0.00,0
S,40,57.90,13.90,0.00,0.00,-0.01,30.00,48.33,18.05,0.00,0.00,0.04,0
L,42,80.00,58.70,20.00,19.28,-0.01,0.00,596.37,-87.58,0.04,15.00,0.00,0
S,41,58.90,13.90,0.00,0.00,-0.01,30.00,48.33,25.98,0.00,0.00,0.04,0
S,40,59.40,13.90,0.00,0.00,-0.01,30.00,48.33,25.98,0.00,0.00,0.04,0
L,41,80.00,58.70,20.00,20.09,-0.07,0.00,579.29,120.80,0.04,15.00,0.00,0
L,40,80.00,58.70,20.00,20.62,-0.08,0.00,564.88,71.26,0.04,15.00,0.00,0
S,42,58.40,13.90,0.00,0.00,-0.01,30.00,48.33,32.44,0.00,0.00,0.04,0
S,42,59.00,13.90,0.00,0.00,-0.01,30.00,48.33,29.31,0.00,0.00,0.04,0
L,41,80.00,58.70,20.00,20.67,-0.13,0.00,559.90,266.43,0.04,15.00,0.00,0
L,40,80.00,58.70,20.00,19.43,-0.13,0.00,588.28,229.92,0.04,15.00,0.00,0
S,42,60.10,13.90,0.00,0.00,-0.01,30.00,48.33,35.22,0.00,0.00,0.04,0
L,42,80.00,58.70,20.00,21.83,-0.13,0.00,528.41,250.30,0.04,15.00,0.00,0
S,42,60.20,13.90,0.00,0.00,-0.01,30.00,48.33,34.00,0.00,0.00,0.04,0
L,42,80.00,58.70,20.00,19.51,-0.13,0.00,578.64,264.48,0.04,15.00,0.00,0
S,41,59.10,13.90,0.00,0.00,-0.01,30.00,48.33,36.30,0.00,0.00,0.04,0
L,42,80.00,58.70,20.00,20.13,-0.08,0.00,565.20,108.20,0.04,15.00,0.00,0
S,40,58.30,13.90,0.00,0.00,-0.01,30.00,48.33,39.64,0.00,0.00,0.04,0
L,42,80.00,58.70,20.00,21.16,-0.08,0.00,537.27,186.84,0.00,15.00,0.00,1
S,42,59.20,13.90,0.00,0.00,-0.01,30.00,48.33,40.92,0.00,0.00,0.04,0
L,42,80.00,58.70,20.00,19.67,-0.13,0.00,569.40,408.24,0.00,15.00,0.00,1
S,42,57.20,13.90,30.00,0.00,-0.01,30.00,800.00,44.72,0.00,0.00,0.00,1
L,42,80.00,58.70,20.00,20.52,-0.14,0.00,548.99,357.53,0.00,15.00,0.00,1
S,42,58.00,13.90,30.00,16.65,-0.01,30.00,584.00,32.11,0.00,0.00,0.00,1
L,40,58.40,58.70,20.00,20.49,-0.03,0.00,546.83,-20.90,0.00,15.00,0.00,1
S,42,57.50,13.90,30.00,21.31,-0.01,30.00,542.23,33.57,0.00,0.00,0.00,1
S,42,56.20,13.90,30.00,22.63,-0.00,30.00,560.58,34.52,0.00,0.00,0.00,1
L,41,54.20,58.70,20.00,20.57,-0.02,0.00,541.77,115.72,0.00,15.00,0.00,1
S,42,56.30,13.90,30.00,22.74,-0.00,30.00,602.54,23.60,0.00,0.00,0.00,1
L,42,53.10,58.70,20.00,20.95,-0.03,0.00,528.37,163.38,0.00,15.00,0.00,1
L,40,52.40,58.70,20.00,20.11,-0.08,0.00,544.66,343.46,0.00,15.00,0.00,1
S,40,55.90,13.90,30.00,23.19,0.00,30.00,632.90,18.24,0.00,0.00,0.00,1
L,41,50.40,58.70,20.00,19.38,-0.13,0.00,563.33,455.97,0.00,15.00,0.00,1
S,42,54.00,13.90,30.00,24.42,0.01,30.00,642.12,-5.09,0.00,0.00,0.00,1
L,40,49.00,58.70,20.00,20.23,-0.02,0.00,544.73,30.58,0.00,15.00,0.00,1
S,40,55.40,13.90,30.00,25.48,0.01,30.00,646.80,-16.89,0.00,0.00,0.00,1
L,42,48.20,58.70,20.00,19.83,-0.01,0.00,553.88,129.40,0.00,15.00,0.00,1
S,42,54.10,13.90,30.00,25.43,0.02,30.00,675.66,-44.08,0.00,0.00,0.00,1
L,41,46.50,58.70,20.00,19.81,-0.01,0.00,555.45,156.46,0.00,15.00,0.00,1
S,41,53.20,13.90,30.00,26.45,0.08,30.00,676.10,-231.08,0.00,0.00,0.00,1
L,40,45.90,58.70,20.00,18.53,-0.01,0.00,589.90,150.22,0.00,15.00,0.00,1
S,40,50.50,13.90,30.00,26.60,0.13,30.00,692.82,-368.12,0.00,0.00,0.00,1
L,42,45.40,58.70,20.00,20.08,-0.00,0.00,558.05,136.20,0.07,15.00,0.00,0
S,42,51.20,13.90,30.00,27.04,0.13,30.00,702.03,-287.88,0.00,0.00,0.00,1
L,42,44.40,58.70,20.00,18.99,0.01,0.00,586.33,114.66,0.07,15.00,0.00,0
S,42,48.80,13.90,0.00,28.85,0.02,30.00,-119.80,67.42,0.00,0.00,0.07,0
L,42,43.70,58.70,20.00,20.16,0.02,0.00,561.57,88.92,0.07,15.00,0.00,0
S,42,49.80,13.90,0.00,14.11,-0.13,30.00,93.39,449.72,0.00,0.00,0.07,0
L,42,42.20,58.70,20.00,18.99,0.08,0.00,591.58,-109.35,0.07,15.00,0.00,0
S,42,47.60,13.90,0.00,5.81,0.01,30.00,226.38,-230.41,0.00,0.00,0.07,0
L,42,42.40,58.70,20.00,19.37,0.08,0.00,587.57,-65.14,0.07,15.00,0.00,0
S,41,48.00,13.90,0.00,5.10,0.02,30.00,210.32,-94.27,0.00,0.00,0.07,0
L,42,41.70,58.70,20.00,20.84,0.13,0.00,552.52,-260.34,0.07,15.00,0.00,0
S,40,48.70,13.90,0.00,6.06,0.01,30.00,155.54,-49.90,0.00,0.00,0.07,0
L,42,40.10,58.70,20.00,20.90,0.14,0.00,546.04,-239.04,0.07,15.00,0.00,0
S,41,48.30,13.90,0.00,5.68,0.01,30.00,129.51,-41.35,0.00,0.00,0.07,0
S,40,47.70,13.90,0.00,4.22,0.01,30.00,134.55,-44.56,0.00,0.00,0.07,0
L,41,39.50,58.70,20.00,20.38,0.13,0.00,554.29,-215.14,0.07,15.00,0.00,0
L,40,38.00,58.70,20.00,20.59,0.08,0.00,546.46,-59.93,0.07,15.00,0.00,0
S,42,47.80,13.90,0.00,3.27,0.00,30.00,133.85,-38.66,0.00,0.00,0.07,0
L,42,38.10,58.70,20.00,19.78,0.03,0.00,564.22,29.32,0.07,15.00,0.00,0
S,42,47.40,13.90,0.00,3.16,0.00,30.00,116.87,-38.55,0.00,0.00,0.07,0
L,41,37.40,58.70,20.00,20.40,0.08,0.00,549.22,-244.99,0.07,15.00,0.00,0
S,41,47.70,13.90,0.00,2.76,0.00,30.00,108.64,-32.58,0.00,0.00,0.07,0
L,40,36.30,58.70,20.00,19.18,0.14,0.00,578.82,-393.19,0.07,15.00,0.00,0
S,40,46.50,13.90,0.00,2.24,-0.00,30.00,106.05,-33.36,0.00,0.00,0.07,0
S,42,46.20,13.90,0.00,1.96,-0.00,30.00,99.83,-27.68,0.00,0.00,0.07,0
L,42,35.70,58.70,20.00,21.09,0.14,0.00,533.41,-319.67,0.01,15.00,0.00,0
L,40,35.70,58.70,20.00,21.03,0.03,0.00,528.61,45.24,0.01,15.00,0.00,0
S,42,46.40,13.90,30.00,1.72,-0.00,30.00,800.00,-25.23,0.00,0.00,0.01,1
L,42,35.80,58.70,20.00,18.50,0.02,0.00,589.11,-86.41,0.01,15.00,0.00,0
S,42,47.90,13.90,30.00,17.11,-0.00,30.00,652.58,-35.79,0.00,0.00,0.01,1
L,40,35.80,58.70,20.00,19.72,0.08,0.00,566.04,-316.33,0.01,15.00,0.00,0
S,42,45.50,13.90,30.00,23.11,0.01,30.00,572.81,-64.47,0.00,0.00,0.01,1
L,41,35.10,58.70,20.00,19.53,0.08,0.00,572.62,-253.15,0.01,15.00,0.00,0
S,41,44.50,13.90,30.00,22.68,0.02,30.00,625.06,-81.40,0.00,0.00,0.01,1
L,42,34.70,58.70,20.00,20.83,0.07,0.00,541.18,-245.76,0.01,15.00,0.00,0
S,42,45.50,13.90,30.00,23.79,0.02,30.00,640.50,-95.95,0.00,0.00,0.01,1
L,40,35.90,58.70,20.00,19.59,0.01,0.00,568.74,-45.68,0.01,15.00,0.00,0
S,42,44.10,13.90,30.00,25.70,0.07,30.00,627.95,-278.02,0.00,0.00,0.01,1
L,41,35.90,58.70,20.00,19.67,0.01,0.00,569.06,-105.74,0.01,15.00,0.00,0
S,42,43.50,13.90,30.00,25.90,0.07,30.00,649.03,-220.30,0.00,0.00,0.01,1
L,40,36.00,58.70,20.00,19.59,0.01,0.00,572.99,-134.60,0.01,15.00,0.00,0
S,42,43.20,13.90,0.00,26.94,0.07,30.00,-145.67,-224.01,0.04,0.00,0.01,0
L,42,36.60,58.70,20.00,19.14,0.02,0.00,587.35,-162.29,0.01,15.00,0.00,0
S,40,44.20,13.90,0.00,16.69,-0.02,30.00,-34.53,94.06,0.04,0.00,0.01,0
L,42,36.30,58.70,20.00,20.81,0.02,0.00,548.71,-172.90,0.01,15.00,0.00,0
S,41,43.30,13.90,0.00,4.29,-0.03,30.00,191.66,-15.34,0.04,0.00,0.01,0
L,40,36.60,58.70,20.00,19.71,0.07,0.00,572.67,-358.17,0.01,15.00,0.00,0
S,40,46.00,13.90,0.00,3.44,0.01,30.00,188.95,-164.39,0.04,0.00,0.01,0
L,42,37.00,58.70,20.00,20.29,0.08,0.00,559.01,-299.34,0.06,15.00,0.00,0
S,42,45.70,13.90,0.00,4.27,0.01,30.00,146.12,-94.00,0.04,0.00,0.01,0
L,42,39.10,58.70,20.00,19.94,0.02,0.00,566.57,-93.87,0.06,15.00,0.00,0
S,42,44.00,13.90,0.00,4.74,0.00,30.00,107.62,-70.01,0.04,0.00,0.06,0
L,42,40.20,58.70,20.00,20.88,0.01,0.00,542.05,-171.67,0.06,15.00,0.00,0
S,40,45.60,13.90,0.00,3.71,-0.01,30.00,106.84,-59.27,0.04,0.00,0.06,0
L,42,40.50,58.70,20.00,20.45,0.02,0.00,548.03,-202.01,0.06,15.00,0.00,0
S,42,45.20,13.90,0.00,2.94,-0.01,30.00,104.52,-50.20,0.04,0.00,0.06,0
L,42,43.60,58.70,20.00,19.59,0.02,0.00,567.97,-209.96,0.06,15.00,0.00,0
S,41,45.10,13.90,0.00,2.61,-0.02,30.00,95.80,-37.73,0.04,0.00,0.06,0
L,41,43.60,58.70,20.00,20.72,0.02,0.00,540.74,-209.69,0.06,15.00,0.00,0
S,40,46.60,13.90,0.00,1.79,-0.02,30.00,102.07,-37.69,0.04,0.00,0.06,0
L,40,47.70,58.70,20.00,19.53,0.03,0.00,567.65,-229.01,0.06,15.00,0.00,0
S,42,44.40,13.90,0.00,1.71,-0.02,30.00,93.23,-30.71,0.04,0.00,0.06,0
L,42,80.00,58.70,20.00,20.89,0.03,0.00,534.50,-233.02,0.06,15.00,0.00,0
S,42,42.50,13.90,0.00,1.28,-0.02,30.00,94.02,-26.82,0.04,0.00,0.06,0
L,40,80.00,58.70,20.00,18.94,0.03,0.00,580.40,-245.10,0.06,15.00,0.00,0
S,42,43.80,13.90,0.00,1.34,-0.02,30.00,84.65,-18.98,0.04,0.00,0.06,0
L,41,80.00,58.70,20.00,21.23,0.03,0.00,526.60,-237.96,0.06,15.00,0.00,0
S,42,46.30,13.90,0.00,0.98,-0.02,30.00,86.00,-15.84,0.04,0.00,0.06,0
L,42,80.00,58.70,20.00,20.60,0.03,0.00,535.59,-236.24,0.06,15.00,0.00,0
S,41,46.40,13.90,0.00,1.20,-0.02,30.00,74.48,-11.36,0.04,0.00,0.06,0
L,40,80.00,58.70,20.00,19.53,0.02,0.00,560.06,-239.92,0.06,15.00,0.00,0
S,42,44.70,13.90,0.00,0.75,-0.02,30.00,78.94,-4.91,0.04,0.00,0.06,0
L,42,80.00,58.70,20.00,20.01,0.02,0.00,550.20,-235.44,0.07,15.00,0.00,0
S,42,45.60,13.90,0.00,0.38,-0.02,30.00,84.11,-1.81,0.04,0.00,0.06,0
L,42,80.00,58.70,20.00,19.74,0.02,0.00,557.25,-227.04,0.07,15.00,0.00,0
S,42,42.90,13.90,0.00,0.19,-0.07,30.00,86.84,172.24,0.00,0.00,0.07,0
L,42,80.00,58.70,20.00,20.02,0.01,0.00,551.49,-223.77,0.07,15.00,0.00,0
S,42,45.30,13.90,0.00,0.75,-0.02,30.00,70.97,-67.52,0.00,0.00,0.07,0
L,42,80.00,58.70,20.00,18.87,0.01,0.00,581.68,-238.92,0.07,15.00,0.00,0
S,41,47.40,13.90,0.00,1.42,-0.02,30.00,48.89,0.51,0.00,0.00,0.07,0
L,42,80.00,58.70,20.00,19.89,0.01,0.00,561.79,-220.34,0.07,15.00,0.00,0
S,42,44.10,13.90,0.00,0.32,-0.02,30.00,69.22,7.73,0.00,0.00,0.07,0
L,41,80.00,58.70,20.00,19.55,0.01,0.00,571.34,-217.31,0.07,15.00,0.00,0
S,42,43.10,13.90,0.00,0.14,-0.02,30.00,72.11,14.22,0.00,0.00,0.07,0
L,40,80.00,58.70,20.00,20.18,0.01,0.00,557.49,-222.18,0.07,15.00,0.00,0
S,42,45.30,13.90,0.00,0.22,-0.02,30.00,69.13,11.35,0.00,0.00,0.07,0
L,42,80.00,58.70,20.00,19.07,0.01,0.00,585.77,-221.76,0.07,15.00,0.00,0
S,41,44.10,13.90,0.00,0.02,-0.01,30.00,72.99,13.10,0.00,0.00,0.07,0
L,42,80.00,58.70,20.00,19.82,0.01,0.00,571.62,-231.07,0.07,15.00,0.00,0
S,40,46.30,13.90,0.00,0.03,-0.02,30.00,72.54,21.68,0.00,0.00,0.07,0
L,42,80.00,58.70,20.00,19.81,0.01,0.00,573.01,-239.96,0.07,15.00,0.00,0
S,41,45.90,13.90,0.00,0.00,-0.01,30.00,73.12,18.99,0.00,0.00,0.07,0
L,41,80.00,58.70,20.00,21.01,0.01,0.00,542.58,-232.65,0.07,15.00,0.00,0
S,42,44.90,13.90,0.00,0.18,-0.02,30.00,68.55,27.17,0.00,0.00,0.07,0
L,40,76.90,58.70,20.00,19.60,0.01,0.00,573.45,-236.13,0.07,15.00,0.00,0
S,42,46.00,13.90,0.00,0.01,-0.02,30.00,71.84,27.05,0.00,0.00,0.07,0
L,41,66.90,58.70,20.00,20.74,0.01,0.00,545.93,-239.81,0.07,15.00,0.00,0
S,42,44.20,13.90,0.00,0.17,-0.01,30.00,67.61,27.99,0.00,0.00,0.07,0
L,40,60.10,58.70,20.00,19.32,0.00,0.00,578.64,-222.61,0.07,15.00,0.00,0
S,42,47.10,13.90,0.00,0.02,-0.01,30.00,70.63,31.91,0.00,0.00,0.07,0
L,42,54.00,58.70,20.00,20.78,0.00,0.00,544.22,-230.78,0.07,15.00,0.00,0
S,42,42.20,13.90,0.00,0.03,-0.02,30.00,70.21,39.59,0.00,0.00,0.07,0
L,42,52.80,58.70,20.00,19.21,0.00,0.00,580.93,-232.45,0.07,15.00,0.00,0
S,41,44.50,13.90,0.00,0.02,-0.01,30.00,70.28,36.25,0.00,0.00,0.07,0
L,42,47.80,58.70,20.00,19.80,0.01,0.00,570.26,-242.31,0.07,15.00,0.00,0
S,41,43.20,13.90,0.00,0.11,-0.02,30.00,67.65,41.70,0.00,0.00,0.07,0
L,41,47.00,58.70,20.00,21.13,0.01,0.00,536.56,-258.53,0.07,15.00,0.00,0
S,42,45.50,13.90,0.00,0.01,-0.02,30.00,69.73,43.72,0.00,0.00,0.07,0
L,40,45.80,58.70,20.00,20.53,0.02,0.00,545.54,-267.15,0.07,15.00,0.00,0
S,42,45.80,13.90,0.00,0.00,-0.02,30.00,69.89,50.43,0.00,0.00,0.07,0
L,42,38.80,58.70,20.00,19.97,0.02,0.00,557.21,-264.37,0.07,15.00,0.00,0
S,42,43.70,13.90,0.00,0.00,-0.02,30.00,69.91,48.16,0.00,0.00,0.07,0
L,42,36.10,58.70,20.00,20.15,0.01,0.00,552.69,-252.85,0.07,15.00,0.00,0
S,42,45.90,13.90,0.00,0.00,-0.01,30.00,69.91,51.98,0.00,0.00,0.07,0
L,41,21.40,58.70,20.00,19.97,0.00,0.00,556.32,-227.46,0.07,15.00,0.00,0
S,42,46.50,13.90,0.00,0.00,-0.01,30.00,69.91,52.68,0.00,0.00,0.07,0
L,42,80.00,58.70,20.00,19.84,-0.00,0.00,560.11,-215.62,0.07,15.00,0.00,0
S,41,42.80,13.90,0.00,0.00,-0.02,30.00,69.91,60.41,0.00,0.00,0.07,0
L,40,80.00,58.70,20.00,18.53,-0.01,0.00,595.13,-190.82,0.07,15.00,0.00,0
S,41,45.00,13.90,0.00,0.00,-0.01,30.00,69.91,58.60,0.00,0.00,0.07,0
L,41,60.50,58.70,20.00,19.62,-0.07,0.00,575.44,9.41,0.07,15.00,0.00,0
S,42,45.60,13.90,0.00,0.29,-0.01,30.00,62.34,61.09,0.00,0.00,0.07,0
L,40,61.30,58.70,20.00,19.71,-0.07,0.00,575.09,-50.29,0.07,15.00,0.00,0
S,42,43.70,13.90,0.00,0.45,-0.01,30.00,56.16,58.70,0.00,0.00,0.07,0
L,42,58.40,58.70,20.00,20.29,-0.08,0.00,561.59,-36.83,0.07,15.00,0.00,0
S,42,43.90,13.90,0.00,0.49,-0.01,30.00,52.36,55.46,0.00,0.00,0.07,0
L,41,57.80,58.70,20.00,18.55,-0.08,0.00,605.50,-23.53,0.07,15.00,0.00,0
S,42,44.00,13.90,0.00,0.47,-0.01,30.00,49.97,55.29,0.00,0.00,0.07,0
L,41,55.10,58.70,20.00,20.83,-0.08,0.00,554.28,-8.81,0.07,15.00,0.00,0
S,42,44.80,13.90,0.00,0.36,-0.01,30.00,50.12,50.61,0.00,0.00,0.07,0
L,41,52.00,58.70,20.00,20.63,-0.08,0.00,554.66,5.96,0.07,15.00,0.00,0
S,42,44.90,13.90,0.00,0.42,-0.01,30.00,46.35,57.15,0.00,0.00,0.07,0
L,40,53.60,58.70,20.00,20.45,-0.08,0.00,555.66,19.43,0.07,15.00,0.00,0
S,41,44.80,13.90,0.00,0.05,-0.01,30.00,53.47,55.05,0.00,0.00,0.07,0
L,42,52.60,58.70,20.00,19.81,-0.08,0.00,569.88,33.49,0.07,15.00,0.00,0
S,40,44.90,13.90,0.00,0.01,-0.01,30.00,54.37,57.64,0.00,0.00,0.07,0
L,40,49.80,58.70,20.00,19.57,-0.08,0.00,577.14,41.46,0.07,15.00,0.00,0
S,42,43.60,13.90,0.00,0.00,-0.01,30.00,54.45,60.17,0.00,0.00,0.07,0
L,42,51.30,58.70,20.00,19.72,-0.07,0.00,575.82,45.79,0.07,15.00,0.00,0
S,42,43.70,13.90,0.00,0.00,-0.01,30.00,54.46,57.37,0.00,0.00,0.07,0
L,41,49.80,58.70,20.00,20.06,-0.07,0.00,568.51,56.87,0.07,15.00,0.00,0
S,42,40.10,13.90,0.00,0.00,-0.01,30.00,54.46,62.82,0.00,0.00,0.07,0
L,40,47.80,58.70,20.00,19.90,-0.02,0.00,572.32,-124.31,0.07,15.00,0.00,0
S,42,43.30,13.90,0.00,0.00,-0.01,30.00,54.46,61.46,0.00,0.00,0.07,0
